Run,AE1,AE2,AE3,AE4,OIL,WATER,CO,CO2,VEL
3.6000000000000000e+02,2.6074539361723473e+04,5.4019277764266924e+04,1.0022988027695530e+05,7.4810485909167634e+04,5.1178999999999997e-01,1.0028999999999999e+00,1.4152000000000001e-01,1.4152000000000001e-01,7.8787878787878785e-01
3.6100000000000000e+02,2.4555191828750310e+04,6.7005663490733539e+04,7.7629782956255382e+04,9.2578166114547203e+04,4.8226999999999998e-01,1.0358000000000001e+00,1.5348999999999999e-01,1.5362999999999999e-01,7.0000000000000007e-01
3.6200000000000000e+02,1.9524140188495461e+04,7.1587255044095902e+04,9.0985494184298484e+04,7.4015141665960458e+04,4.2288999999999999e-01,1.0831000000000000e+00,1.8390000000000001e-01,1.8398000000000000e-01,9.0606060606060590e-01
3.6300000000000000e+02,1.8918355770598882e+04,5.7687017071666203e+04,7.0686737336795442e+04,8.7666319645090261e+04,4.8393000000000003e-01,1.0265000000000000e+00,1.5554999999999999e-01,1.5565000000000001e-01,9.0909090909090906e-01
3.6400000000000000e+02,2.6056437572601921e+04,7.0146056594969457e+04,8.8204529535875976e+04,1.0309925602560998e+05,4.9351000000000000e-01,1.0271999999999999e+00,1.4680000000000001e-01,1.4684000000000000e-01,5.8484848484848484e-01
3.6500000000000000e+02,1.9298820847085277e+04,7.7935799045405409e+04,7.3780584294786560e+04,9.0611883291490012e+04,4.0825000000000000e-01,1.0955999999999999e+00,1.9098000000000001e-01,1.9342000000000001e-01,9.0757575757575770e-01
3.6600000000000000e+02,1.9717035403168902e+04,6.8591131340400505e+04,7.0160286838156317e+04,9.9600551950373541e+04,4.3392999999999998e-01,1.0744000000000000e+00,1.7849000000000001e-01,1.7946999999999999e-01,9.0606060606060612e-01
3.6700000000000000e+02,2.6208124883416196e+04,7.8170810042800178e+04,1.0454388961742804e+05,9.0184791664757620e+04,4.8035000000000000e-01,1.0432999999999999e+00,1.5187999999999999e-01,1.5189000000000000e-01,4.8787878787878791e-01
3.6800000000000000e+02,2.0897078944641140e+04,5.6300113719489113e+04,8.7774709079033782e+04,9.3081928525267620e+04,4.9367000000000000e-01,1.0195000000000001e+00,1.5076000000000001e-01,1.5076999999999999e-01,9.0757575757575748e-01
3.6900000000000000e+02,2.5418561282378818e+04,5.5823398996162578e+04,9.3155866757894997e+04,9.0611244529423668e+04,5.0531000000000004e-01,1.0095000000000001e+00,1.4332000000000000e-01,1.4332000000000000e-01,7.7272727272727271e-01
3.7000000000000000e+02,1.9973641761234114e+04,7.8753350764093368e+04,9.0666911199990005e+04,8.7862848507390241e+04,4.0322000000000002e-01,1.0996999999999999e+00,1.9316000000000000e-01,1.9342999999999999e-01,9.1060606060606053e-01
3.7100000000000000e+02,2.7065654158863803e+04,7.1178490382891381e+04,8.5818099824113509e+04,1.0222910714590808e+05,5.0300999999999996e-01,1.0235000000000001e+00,1.4205999999999999e-01,1.4212000000000000e-01,4.9393939393939396e-01
3.7200000000000000e+02,2.3300136222763984e+04,6.8444173363206166e+04,9.3802293552917632e+04,8.5218836591425221e+04,4.6698000000000001e-01,1.0468000000000000e+00,1.6117000000000001e-01,1.6119000000000000e-01,7.6818181818181808e-01
3.7300000000000000e+02,2.0601473576980618e+04,6.9115149597903714e+04,1.0034104691353778e+05,8.6643963367748118e+04,4.3925999999999998e-01,1.0745000000000000e+00,1.7632999999999999e-01,1.7634000000000000e-01,9.0757575757575748e-01
3.7400000000000000e+02,1.9436059297430431e+04,6.5495068424282457e+04,8.0506454042486497e+04,8.6449926737321744e+04,4.3809999999999999e-01,1.0698000000000001e+00,1.7530999999999999e-01,1.7544999999999999e-01,9.0454545454545443e-01
3.7500000000000000e+02,2.6066944783768835e+04,6.4417248162332668e+04,8.3656157834571233e+04,8.4976160161642008e+04,4.9958999999999998e-01,1.0257000000000001e+00,1.4474999999999999e-01,1.4477999999999999e-01,5.7272727272727275e-01
3.7600000000000000e+02,1.9690349305278887e+04,6.0571489202213394e+04,7.3038528530304175e+04,8.7458304135088983e+04,4.6805000000000002e-01,1.0370999999999999e+00,1.6142999999999999e-01,1.6156000000000001e-01,9.0000000000000002e-01
3.7700000000000000e+02,2.0767001619882711e+04,6.1574484295249975e+04,8.4870044409661903e+04,7.6291461339166330e+04,4.6445999999999998e-01,1.0409999999999999e+00,1.6261000000000000e-01,1.6263000000000000e-01,9.0454545454545443e-01
3.7800000000000000e+02,2.2954615698964226e+04,7.2531713698006613e+04,7.8525068043833278e+04,1.0026252294962422e+05,4.5738000000000001e-01,1.0570999999999999e+00,1.6696000000000000e-01,1.6732000000000000e-01,7.6515151515151514e-01
3.7900000000000000e+02,1.9081624107120526e+04,6.4156075843109473e+04,7.0118794303750765e+04,7.9944368109588861e+04,4.4173000000000001e-01,1.0609000000000000e+00,1.7311000000000001e-01,1.7362000000000000e-01,9.0303030303030285e-01
3.8000000000000000e+02,1.8411965232045484e+04,5.8670015182658906e+04,7.4986941918733995e+04,8.1650735968441528e+04,4.7731000000000001e-01,1.0326000000000000e+00,1.5859000000000001e-01,1.5865000000000001e-01,9.0303030303030307e-01
3.8100000000000000e+02,2.0009007001089201e+04,5.7315792438681550e+04,9.0960996362875274e+04,1.0443808460457812e+05,4.8914999999999997e-01,1.0233000000000001e+00,1.5325000000000000e-01,1.5325000000000000e-01,9.0757575757575748e-01
3.8200000000000000e+02,2.7042293846134991e+04,5.9527743419167287e+04,8.6893498138874478e+04,8.5536400173291157e+04,5.1556999999999997e-01,1.0141000000000000e+00,1.3914000000000001e-01,1.3915000000000000e-01,5.1666666666666672e-01
3.8300000000000000e+02,2.3218776340085999e+04,6.0698585507102209e+04,7.2392502716479023e+04,8.7707774789283692e+04,4.8165000000000002e-01,1.0303000000000000e+00,1.5414000000000000e-01,1.5426000000000001e-01,9.0909090909090906e-01
3.8400000000000000e+02,1.9999447943758008e+04,5.4299670498551452e+04,1.0341373959281573e+05,8.7501474714939017e+04,4.9575000000000002e-01,1.0188999999999999e+00,1.4999999999999999e-01,1.4999999999999999e-01,9.0909090909090895e-01
3.8500000000000000e+02,2.7246338872553701e+04,7.4032708171280217e+04,7.0257203138599638e+04,9.6481391056564986e+04,5.0163999999999997e-01,1.0267999999999999e+00,1.4146000000000000e-01,1.4247000000000001e-01,4.8333333333333334e-01
3.8600000000000000e+02,2.4894746939089728e+04,7.0889451481077849e+04,8.9330844557770542e+04,7.9851914272198075e+04,4.7974000000000000e-01,1.0347999999999999e+00,1.5343000000000001e-01,1.5348000000000001e-01,6.4242424242424234e-01
3.8700000000000000e+02,2.5505769165239992e+04,5.9711159072492068e+04,8.2980265164069191e+04,1.0407343755692503e+05,5.0280000000000002e-01,1.0182000000000000e+00,1.4471000000000001e-01,1.4471999999999999e-01,6.5606060606060612e-01
3.8800000000000000e+02,2.6278667551099999e+04,6.4385219135000305e+04,8.1130669112385731e+04,9.3910875502859621e+04,5.0210999999999995e-01,1.0246000000000000e+00,1.4376000000000000e-01,1.4380999999999999e-01,5.5151515151515151e-01
3.8900000000000000e+02,2.6773796085589231e+04,7.7963831433063649e+04,9.0705804311760323e+04,8.3972570664079845e+04,4.7372999999999998e-01,1.0438000000000001e+00,1.4940000000000001e-01,1.4951000000000000e-01,3.3333333333333331e-01
3.9000000000000000e+02,2.6248185388731257e+04,6.5456263533503225e+04,1.0165244173762803e+05,7.3194458614276591e+04,5.0019999999999998e-01,1.0269999999999999e+00,1.4460000000000001e-01,1.4460000000000001e-01,5.6212121212121213e-01
3.9100000000000000e+02,2.3298323639001221e+04,7.2802128886317427e+04,7.6275564533762634e+04,8.4115185328838255e+04,4.6111999999999997e-01,1.0505000000000000e+00,1.6384000000000001e-01,1.6435000000000000e-01,7.6060606060606062e-01
3.9200000000000000e+02,2.0126959126892460e+04,6.2227648509302358e+04,8.4134984893057233e+04,9.1748386794850696e+04,4.5526000000000000e-01,1.0494000000000001e+00,1.6683999999999999e-01,1.6686999999999999e-01,9.0151515151515127e-01
3.9300000000000000e+02,1.8848395053596854e+04,6.8413221169195662e+04,7.9618399169312528e+04,8.0694062702428040e+04,4.2775999999999997e-01,1.0809000000000000e+00,1.8190999999999999e-01,1.8218000000000001e-01,9.0909090909090906e-01
3.9400000000000000e+02,2.0636935650540265e+04,5.7731473237757993e+04,1.0347457263528084e+05,1.0568380951859761e+05,4.8879000000000000e-01,1.0241000000000000e+00,1.5312000000000001e-01,1.5312000000000001e-01,9.0454545454545432e-01
3.9500000000000000e+02,2.5932172822315842e+04,7.3117417521651951e+04,7.6153410489643546e+04,8.4973355173528325e+04,4.8979000000000000e-01,1.0286000000000000e+00,1.4823000000000000e-01,1.4865000000000000e-01,5.7575757575757569e-01
3.9600000000000000e+02,2.0136867748302768e+04,5.3632117035313160e+04,8.1074682980639001e+04,9.7186211510294001e+04,4.9723000000000001e-01,1.0196000000000001e+00,1.4938000000000001e-01,1.4939000000000000e-01,9.0909090909090906e-01
3.9700000000000000e+02,2.4152347657647173e+04,6.8154066299215221e+04,8.5366302118568419e+04,8.2347381629371535e+04,4.7371000000000002e-01,1.0415000000000001e+00,1.5609999999999999e-01,1.5615999999999999e-01,7.2424242424242424e-01
3.9800000000000000e+02,2.3015263782069549e+04,7.4009437775946542e+04,9.6684281707604998e+04,9.2738012453876057e+04,4.5373000000000002e-01,1.0522000000000000e+00,1.6675999999999999e-01,1.6678999999999999e-01,7.5151515151515147e-01
3.9900000000000000e+02,2.5278498106303792e+04,7.0900324760299409e+04,7.4312683141357717e+04,9.0158322963339597e+04,4.8482999999999998e-01,1.0353000000000001e+00,1.5171000000000001e-01,1.5212000000000001e-01,6.1515151515151512e-01
4.0000000000000000e+02,2.1594804077039029e+04,5.6069557952776799e+04,7.5174731381138161e+04,7.9134109238390462e+04,4.9606000000000000e-01,1.0188999999999999e+00,1.4967000000000000e-01,1.4970000000000000e-01,9.0454545454545465e-01
4.0100000000000000e+02,2.4584886184608346e+04,6.5164499701770677e+04,9.4304136838959399e+04,8.1244244277725316e+04,4.8681999999999997e-01,1.0321000000000000e+00,1.5225000000000000e-01,1.5226000000000001e-01,7.0606060606060606e-01
4.0200000000000000e+02,1.8489779578943468e+04,6.7865186304431816e+04,7.9778718783853765e+04,1.0606428552671736e+05,4.2577999999999999e-01,1.0819000000000001e+00,1.8268000000000001e-01,1.8292000000000000e-01,9.0757575757575748e-01
4.0300000000000000e+02,2.6739278051892019e+04,6.4123946636106193e+04,7.0869933184570516e+04,9.6171724676608545e+04,5.0910000000000000e-01,1.0187999999999999e+00,1.4166000000000001e-01,1.4186000000000001e-01,5.3787878787878785e-01
4.0400000000000000e+02,2.6101969845468902e+04,7.9636190306741861e+04,7.1992650990233684e+04,8.8211657258404302e+04,2.1753000000000000e-01,1.2423000000000000e+00,2.5102999999999998e-01,3.4322999999999998e-01,2.8939393939393931e-01
4.0500000000000000e+02,2.3758726775973842e+04,7.2001893428500931e+04,9.5180146340859937e+04,9.5401467069314065e+04,4.6653000000000000e-01,1.0475000000000001e+00,1.6131999999999999e-01,1.6134999999999999e-01,7.2424242424242413e-01
4.0600000000000000e+02,2.5087613868396398e+04,6.3619117444511510e+04,9.0355372912450301e+04,7.6180266460058410e+04,4.9099999999999999e-01,1.0270999999999999e+00,1.4849999999999999e-01,1.4851000000000000e-01,6.7575757575757578e-01
4.0700000000000000e+02,1.8930420123176824e+04,7.9857708002556436e+04,7.9968830440121616e+04,9.3419074757145470e+04,3.9145000000000002e-01,1.1105000000000000e+00,1.9919999999999999e-01,2.0072000000000001e-01,9.0909090909090906e-01
4.0800000000000000e+02,2.7251881485303591e+04,5.8578857459349900e+04,7.6756393559195931e+04,8.4299187767225099e+04,5.1873000000000002e-01,1.0097000000000000e+00,1.3793000000000000e-01,1.3796000000000000e-01,5.1212121212121209e-01
4.0900000000000000e+02,2.6982660641526338e+04,6.4069889981351575e+04,7.9562584779998724e+04,7.7470094874486385e+04,5.1231000000000004e-01,1.0161000000000000e+00,1.4041999999999999e-01,1.4047000000000001e-01,5.1666666666666672e-01
4.1000000000000000e+02,2.2053401353239755e+04,6.3642562114293301e+04,7.4589014746505185e+04,8.7661465844242572e+04,4.6701999999999999e-01,1.0408999999999999e+00,1.6166000000000000e-01,1.6183000000000000e-01,9.0757575757575748e-01
4.1100000000000000e+02,1.9241921138356018e+04,7.0072002474746958e+04,7.0384268230178408e+04,9.2637373797481414e+04,4.2795000000000000e-01,1.0817000000000001e+00,1.8201000000000001e-01,1.8326999999999999e-01,9.0757575757575748e-01
4.1200000000000000e+02,2.5665514693837009e+04,5.9907829520443302e+04,8.5680689971241780e+04,9.2496894598257553e+04,5.0282000000000004e-01,1.0202000000000000e+00,1.4440000000000000e-01,1.4441000000000001e-01,6.2424242424242427e-01
4.1300000000000000e+02,1.8964893269075794e+04,6.6900542135148920e+04,9.2481033210485446e+04,7.9965566284575762e+04,4.3164000000000002e-01,1.0771999999999999e+00,1.7967000000000000e-01,1.7970000000000000e-01,9.0303030303030307e-01
4.1400000000000000e+02,2.6100919298893303e+04,7.9624816202659364e+04,9.9623051069261070e+04,9.0215980412059740e+04,2.1012000000000000e-01,1.2511000000000001e+00,2.5009999999999999e-01,3.1751000000000001e-01,2.9090909090909089e-01
4.1500000000000000e+02,2.0965655622536120e+04,7.3609341544995797e+04,7.8292563443950450e+04,1.0646443013828844e+05,4.3242999999999998e-01,1.0788000000000000e+00,1.7998000000000000e-01,1.8054999999999999e-01,9.0909090909090906e-01
4.1600000000000000e+02,2.4106392331915493e+04,6.9687025499604424e+04,7.6041157557668397e+04,7.5252482573156085e+04,4.7426000000000001e-01,1.0407000000000000e+00,1.5720999999999999e-01,1.5751000000000001e-01,7.2727272727272729e-01
4.1700000000000000e+02,2.0748412264321018e+04,7.6609690237746821e+04,1.0188734686892279e+05,9.7186815620127454e+04,4.1959999999999997e-01,1.0841000000000001e+00,1.8512999999999999e-01,1.8517000000000000e-01,9.1060606060606064e-01
4.1800000000000000e+02,2.5071677666215164e+04,5.9760946913380903e+04,9.0161870971247408e+04,1.0118261178028581e+05,4.9758999999999998e-01,1.0222000000000000e+00,1.4646999999999999e-01,1.4648000000000000e-01,7.1515151515151509e-01
4.1900000000000000e+02,2.2115358989133405e+04,8.0090172360953176e+04,7.3149958524541085e+04,8.3553877175319416e+04,4.3817000000000000e-01,1.0664000000000000e+00,1.7443000000000000e-01,1.7699999999999999e-01,8.0303030303030309e-01
4.2000000000000000e+02,2.3104962237136438e+04,5.5224250624028893e+04,9.5399077324104539e+04,9.2036006948231719e+04,4.9985000000000002e-01,1.0149999999999999e+00,1.4688000000000001e-01,1.4688000000000001e-01,9.1060606060606064e-01
4.2100000000000000e+02,2.3270111102827563e+04,7.5843529178489640e+04,1.0005656619251314e+05,1.0040504123930217e+05,4.5323999999999998e-01,1.0504000000000000e+00,1.6675000000000001e-01,1.6677000000000000e-01,7.3787878787878791e-01
4.2200000000000000e+02,2.1324064094281301e+04,6.5719159760847906e+04,9.6327978951747980e+04,7.5955021407024688e+04,4.5424999999999999e-01,1.0546000000000000e+00,1.6775999999999999e-01,1.6777000000000000e-01,9.0606060606060612e-01
4.2300000000000000e+02,1.9409629791063915e+04,6.0832882187277944e+04,8.8362307088870875e+04,1.0701543877118989e+05,4.6301999999999999e-01,1.0415000000000001e+00,1.6374000000000000e-01,1.6375000000000001e-01,9.0303030303030285e-01
4.2400000000000000e+02,2.4935759904559160e+04,6.1957846529953880e+04,8.0200999467670452e+04,1.0261286414548637e+05,4.8874000000000001e-01,1.0337000000000001e+00,1.4876000000000000e-01,1.4879000000000001e-01,6.9090909090909103e-01
4.2500000000000000e+02,2.6787156300872251e+04,7.0732600746998505e+04,7.8937960428055521e+04,7.5191970241162184e+04,5.0090000000000001e-01,1.0250999999999999e+00,1.4326000000000000e-01,1.4344000000000001e-01,5.2272727272727271e-01
4.2600000000000000e+02,2.6111951405342475e+04,6.9270458996256988e+04,1.0318380573886077e+05,7.4197041450930337e+04,4.9406000000000000e-01,1.0266000000000000e+00,1.4607000000000001e-01,1.4607000000000001e-01,5.7575757575757580e-01
4.2700000000000000e+02,2.3778699990867019e+04,6.1240896695651601e+04,9.8970626070689206e+04,7.8875511865106324e+04,4.8398999999999998e-01,1.0286000000000000e+00,1.5226999999999999e-01,1.5226999999999999e-01,7.8484848484848480e-01
4.2800000000000000e+02,2.2471275652266530e+04,6.4143428370651047e+04,9.8930089266496769e+04,9.6367359363783078e+04,4.6738000000000002e-01,1.0467000000000000e+00,1.6125999999999999e-01,1.6125999999999999e-01,9.0757575757575748e-01
4.2900000000000000e+02,2.0309947916295820e+04,6.2125206660827054e+04,7.4683384487464413e+04,9.6172664021209101e+04,4.5556000000000002e-01,1.0488000000000000e+00,1.6613000000000000e-01,1.6627000000000000e-01,9.0303030303030307e-01
4.3000000000000000e+02,2.3653117894254130e+04,5.8149757369509891e+04,7.5167952200310785e+04,8.9138869857628422e+04,4.9234000000000000e-01,1.0199000000000000e+00,1.4923000000000000e-01,1.4927000000000001e-01,9.0454545454545443e-01
4.3100000000000000e+02,2.6754542231863939e+04,6.8398290715984374e+04,7.1152896246245684e+04,7.3939065351680023e+04,5.0417000000000001e-01,1.0249999999999999e+00,1.4279000000000000e-01,1.4319000000000001e-01,5.2121212121212124e-01
4.3200000000000000e+02,2.5806581702741900e+04,6.5696846106052413e+04,8.3392618034598549e+04,1.0042717333282887e+05,4.9231000000000003e-01,1.0291999999999999e+00,1.4621000000000001e-01,1.4624999999999999e-01,6.0000000000000009e-01
4.3300000000000000e+02,2.1751439199398104e+04,6.7866978257970797e+04,9.4907984709344324e+04,1.0337315464785049e+05,4.5294000000000001e-01,1.0642000000000000e+00,1.6943000000000000e-01,1.6944999999999999e-01,9.0909090909090895e-01
4.3400000000000000e+02,2.1423944427384507e+04,7.1023163080660423e+04,1.0411926518009651e+05,7.4734825006588886e+04,4.4308999999999998e-01,1.0676000000000001e+00,1.7397000000000001e-01,1.7398000000000000e-01,9.1060606060606053e-01
4.3500000000000000e+02,2.3800576337161499e+04,6.4692158140326050e+04,8.0819774926319340e+04,8.1498025494964633e+04,4.7755999999999998e-01,1.0355000000000001e+00,1.5503000000000000e-01,1.5509000000000001e-01,7.5909090909090904e-01
4.3600000000000000e+02,2.5380649638737876e+04,8.0271788294277358e+04,7.6530000544947921e+04,1.0012122966725152e+05,3.4118999999999999e-01,1.1493000000000000e+00,2.0315000000000000e-01,2.6456000000000002e-01,2.9090909090909089e-01
4.3700000000000000e+02,2.0201341425445935e+04,8.0195220481222030e+04,9.8079154941750108e+04,8.7272161556519015e+04,3.9985999999999999e-01,1.0985000000000000e+00,1.9375000000000001e-01,1.9388000000000000e-01,9.1060606060606064e-01
4.3800000000000000e+02,2.5105547586072640e+04,6.6955876011631190e+04,9.8314659351966562e+04,8.4834321605317658e+04,4.8835000000000001e-01,1.0304000000000000e+00,1.5046000000000001e-01,1.5046000000000001e-01,6.5454545454545443e-01
4.3900000000000000e+02,1.9073839597306229e+04,6.9438571001365955e+04,1.0185657407548494e+05,7.8975573701997972e+04,4.2573000000000000e-01,1.0845000000000000e+00,1.8335000000000001e-01,1.8336000000000000e-01,9.0606060606060612e-01
