"September" "October" "November" "December" "January" "February" "March" "April" "May" "June" "July" "August"
3318.69308558923 3490.10686548076 2865.07376296293 2584.78873362344 1973.80771175859 2069.27940088459 1767.13485308903 1813.94082474281 1754.94878808772 1905.66493374355 2155.59214136486 2240.36103566042
3558.86866114976 3611.10347357084 2641.6242304561 2216.2013498836 1336.13200563496 1400.13452470314 923.564960484788 999.404732050862 1017.21129147835 1317.16396683763 1946.58660809288 1736.36601291918
1827.09321900583 2087.05850708745 1618.38341265655 1201.62502469101 854.034522860489 904.058842209331 684.427209787761 548.299117699582 482.408768209809 756.419597668801 1364.87980128086 1719.70561765101
1281.32173916946 1490.0360546379 1092.29121000231 909.041609766771 581.955996023633 616.834772345774 431.204346967972 445.568136971835 380.662760460189 488.27641121313 786.141047939581 983.027518471378
1976.00191157497 2444.70869534604 1967.06895542465 1744.88058687917 1297.40496794104 1279.50389614924 872.664862387385 781.82720174621 623.483044974898 777.683768264808 1099.45363021812 1323.19806894998
2155.48688654546 2360.2635367646 1697.37881735945 1517.25892281106 935.371547340055 997.224818294427 732.446309670693 852.029775311556 833.536723277418 996.9476648332 1347.0507796056 1193.27125948082
2153.97989915134 2265.20577471288 1675.36283372226 1401.03746640439 998.196626051047 1011.27133740443 721.520903284753 638.355783691793 602.234491090513 857.505288152419 1390.70707804734 1377.95139296174
2140.47159124244 2631.30178059568 2129.59074353027 2022.72727357786 1206.30611537006 1354.99148488813 1138.28999411986 1283.44717596216 1259.88577306503 1451.22910401872 1695.8665905279 1523.09883794032
1692.11557265393 2139.00793278578 1646.62623124971 1462.71014264881 988.79949321199 1037.98893865564 745.471353231859 790.191545787314 736.928572644527 827.418619528738 987.535637258019 1047.3026051595
1410.13435283702 1734.09767932254 1341.68304776363 1214.98777015169 805.750381468628 824.321567649922 558.373531871778 609.850136900023 519.472433133432 599.118431458657 815.545939996374 941.850268211163
3416.79533772397 3632.80357138071 2566.38447050097 2026.75818382229 1345.30301708615 1417.00251208086 995.575690068659 925.374146972973 981.646408675315 1268.79837808659 1834.61278812977 1879.57532554546
2960.66838196714 3437.49246489975 2617.26816864879 2368.84648419664 1250.44160866024 1504.19489632804 1213.67806072381 1331.65990856557 1354.7317501677 1621.40790895935 1911.38600348303 1776.84041003196
4433.5692366189 4338.79685408028 2921.75141550533 2009.39283821345 1075.04154330318 1307.21888951409 893.841875718527 921.870971481626 1170.18987509797 1532.73574616682 2216.62947470998 2167.45663130836
1638.97454683213 1931.02889292376 1451.0250785975 1330.63186092275 858.347137544792 915.730935541989 703.114685811532 844.415155264844 751.039517786358 832.98784473705 1033.41780806801 977.625692237249
3321.90826107685 3588.58372107998 2446.90577090905 1765.53282082498 1077.38856136264 1218.0875112117 830.456465535922 778.223197352431 793.954086415253 1064.81686439305 1626.257890668 1701.09446035929
2569.95871739824 3310.85987863982 2643.63897547514 2438.13491744701 1706.96092166149 1746.92004544575 1304.40952563525 1421.15061673569 1251.32916872662 1353.21777105796 1498.51537439854 1511.56606764224
2216.6456697007 2608.90359401742 1666.10004347423 1017.34478084777 579.139681206207 695.770853882097 437.084182002752 383.403939023015 643.117885686042 1015.78393500496 1429.14551013161 1304.47601380311
2646.76110101982 2834.60657238579 2021.47366213629 1481.37372001045 1068.53004458951 1136.96962017107 863.12085432794 656.945930795723 727.415266452331 1107.31469028246 1802.47108966617 1959.84487058827
1590.90861322925 1800.40041430599 1320.47935482171 1072.06446777863 715.044290580302 762.066878047747 554.031722732104 525.398296166794 472.09690713868 624.156781066183 957.435297270978 1124.92687545716
1417.05463899607 1676.52831800239 1317.89270203431 942.792744618861 626.921972271464 683.16241821653 511.385163409253 416.703390416175 346.675946851577 550.751282111194 1054.35333026193 1372.95510036486
1715.76079197081 1953.32608423674 1314.2879601032 948.702324149452 554.478016771698 641.903281716763 438.127604214526 430.348724769855 397.30370373212 559.588194592097 922.836938985492 1034.76934681647
1936.05386790296 2275.56383262929 1625.51837526842 1357.73829722428 842.848187387622 923.10899099916 646.281526390839 714.452870074029 633.709471485456 746.658242926107 1013.26739228244 1104.64864180918
3136.60169007587 2957.37797423785 2014.95797791985 1604.76815538142 937.732698720846 1108.18950984754 914.826724052302 969.967261820909 1162.31506957163 1642.59859522205 2471.58809505728 1593.25467288997
2684.54279454111 3469.95350313646 2722.18605046759 2332.17952673986 1456.17205197796 1586.5126310012 1240.88639474781 1350.41155776959 1186.4133795301 1278.88639144803 1412.31024242378 1508.22370581165
3953.28211661243 4387.05537417969 3955.38378627447 3749.77060824158 2073.90649288372 2220.87427487089 1985.55671554202 2234.5406340826 2057.09963306787 2129.15202630258 2574.95179445885 2389.16367573355
2185.03016168735 2327.03742060116 1597.74573026718 1368.75803065552 833.317140428854 891.005977701189 610.523851849196 689.376033835291 664.625571976747 847.352938500262 1241.55997257957 1199.9225540563
6875.29149827714 4532.71684688505 3879.66293505809 3615.29208659106 1987.78432812355 2253.68163109982 2283.89408056268 2465.18575229844 2912.3442915637 4116.48246480674 7894.73852681493 4176.93157339806
3857.29124552865 4345.17886746864 2877.53760142671 1940.55187326611 1256.746323528 1435.85762820617 994.841931579483 803.415412762429 967.796445133428 1204.49758390861 1620.69835640646 2052.29406958844
2277.81950034255 2213.30838877243 1540.29724577951 1122.16230780357 763.508585639631 857.458958467942 695.475983665067 548.121154116212 569.552089681848 782.468001297308 1378.41666208064 1482.26115938564
1721.88484429937 1930.6489020016 1352.53036852391 1084.63328093375 681.515851671746 757.823830334854 546.455779510343 564.002192715562 500.976521145331 653.422535590163 990.372307999155 1117.38444039543
2252.48709641358 2190.43255833789 1476.54969939584 1218.83433636383 703.721741802178 781.222571218561 546.221295742116 622.003682135527 613.398690590616 801.693013466926 1269.1142941959 1156.48414708726
2068.15490634537 2090.40617391047 1411.24991040716 1093.22985451497 697.516235204958 758.476495888049 559.752313434308 540.930102413344 620.379877711812 872.996863697458 1353.34650640898 1245.99441363358
2820.24296247018 3277.23490087192 2134.97926221788 1291.00205526634 837.998567844715 908.006900018345 561.051386087351 441.905329317729 434.014477657769 779.883336738665 1621.14345920371 2009.14438618626
2564.03143792552 2746.75621909868 1925.76098906955 1577.69755421527 923.031530947523 1077.97049648776 781.348761070979 870.035014673901 914.303087026654 1115.20215391419 1517.79052981949 1399.272275899
3545.88095869094 3123.42006777691 2148.61190475811 1747.12645020067 1039.88444479309 1143.25692211561 761.72051071359 830.301328401127 819.016085278423 1181.39383977156 2042.26250655449 1724.84671265159
1381.89474649433 1706.82264149865 1325.55402648486 1100.31919290435 748.440920197654 784.087084219495 549.404982693612 511.6634243062 388.205143231734 511.040900936859 830.393467491098 1110.05852372468
2361.57482421585 2686.55307544502 2100.99606011779 1755.82233954877 949.807160668253 1118.27398084785 942.853680005468 1035.97628620659 1276.44051553935 1491.22796133034 1884.16420053791 1635.74847227744
2072.71973054368 1875.64653341702 1397.58266466973 1335.53648189787 769.215002019183 815.24492534508 686.827087482459 824.895440623282 823.304674309132 1012.59968489696 1470.29348346464 1178.11694914494
1990.97169398673 2076.29981208206 1461.27483334549 1168.09921748898 657.454497173806 699.291271785089 430.260165503864 483.598932900204 416.371007994302 565.79999334007 943.18739726464 1011.51099584029
3023.38929161155 3225.14057069003 2698.14453002393 2458.15020430604 1942.98852687565 1958.55473891522 1635.85161751381 1579.59631693047 1490.60348298982 1647.23570166683 1922.24243886642 2147.82295713437
2009.75262211184 2286.03751404079 1639.81989244072 1414.14888311658 903.282647334591 946.968090298811 666.595129306013 732.128542531195 706.188893504217 859.273955083779 1175.57249107414 1137.47145142904
1858.42630585319 2108.16198970696 1621.61231958138 1284.81619929398 941.734580615107 966.275467414656 708.136753786347 564.620063665815 501.530138007934 703.142634767361 1166.50808552721 1510.72669679275
1858.21486851292 1998.35604549412 1489.92595145035 1403.93307190489 927.14005823968 971.325885120561 821.689877872814 969.293499928218 942.660201443475 1093.41352660485 1422.65159664513 1201.62369366355
2039.51561316814 2357.52971806207 1598.48390228978 1114.25095306837 732.254334022714 766.82595514062 491.503511305643 399.462252521298 386.436814320112 643.772090229902 1149.56345178639 1278.85765401725
2812.52366645954 3048.20935284096 2268.61111129309 2076.41407073419 1336.42043061019 1402.97342388073 1009.56139707418 1162.33316364873 1104.86078503022 1287.25843250294 1687.60437702227 1573.4967558352
2281.26056121327 2468.08310746378 1657.55226816105 1351.64091070141 790.540061514756 895.504693433963 691.751890311795 752.615503130426 918.301770783428 1096.78017333179 1415.30356017592 1288.80795958042
1926.51860780872 1786.27663948348 1225.05785356343 1079.53048509066 690.976931118665 734.634064355202 649.252893085079 743.100693243477 869.624012365213 1147.96708113196 1694.28948666927 1295.78090360187
3363.14457220401 4285.50909841302 2782.48429295068 1802.70302968471 1106.28442832769 1301.42063757574 872.175639188686 709.680937820624 856.089619712377 1122.66998376059 1556.71236601092 1831.68223677163
2177.92160057932 2378.26428765523 1947.01064266861 1836.99307112043 1409.66633530161 1438.26962461845 1373.73582124475 1506.76247026025 1516.28371098942 1672.77844537071 1934.62889647621 1751.58127538585
3337.46270595867 3029.04634556427 2068.81676745308 1696.20459127331 944.436573437766 1084.76972500969 810.941646016811 932.711233113535 1059.69248191182 1398.94995186486 2121.172266008 1738.12567146645
2208.56499355771 2490.77443973244 1869.50769517961 1689.20437388709 1103.03908860186 1210.85702694219 1044.58094232099 1195.26906698205 1164.39617497217 1286.01329595784 1476.30771693005 1356.35295934292
4296.82798548503 3307.08997463976 2042.47306643982 1620.26574183408 987.878292267033 1087.01212661667 828.216136315585 874.664239638489 1209.90991684249 1926.98968387053 3352.48606920268 2591.21900872059
2554.8931721913 3075.48318276295 2451.26045585093 2193.23626568455 1342.49356631858 1530.99553910937 1277.68025550489 1446.31906633343 1446.03276138702 1657.71918575431 1936.73144376394 1751.18368145776
2965.59444594898 3472.97273648745 2474.90031434128 1950.64315464164 1157.00316889989 1368.19620036938 1020.75922737143 1078.17192747996 1044.99554493657 1199.16151820557 1364.59434202368 1485.22317851044
3864.35435630516 3520.21349896906 2434.11194347587 1948.77111887363 1439.0938733948 1459.04597387268 1094.33236043152 892.621522609461 1218.65528666022 1915.99491508793 3075.45502797361 2675.83093243136
2123.29212019993 2279.36463712591 1747.40713376652 1512.70585486393 1053.87746764802 1159.09396610993 963.093727471215 1013.09820699369 1014.97350292661 1144.2594816676 1343.8225955435 1384.39507639152
4080.70601941031 4286.24078541396 3207.19889696592 2644.83717317175 1576.27886584083 1825.36433013061 1558.30539509817 1692.81934007613 1810.18032824701 2194.22716338638 2897.34519177075 2361.1088228496
5193.03800720602 5005.35475331065 3244.84287272021 2219.46287092841 1431.93652325165 1533.13314424784 1001.80115255641 874.862836089404 1155.29393258022 1683.1334727029 2645.42090854926 2630.99403468827
1962.08486159076 2245.35253865889 1833.27250349109 1755.87200425236 1305.63659556979 1338.94414941767 1160.11918711864 1306.13198268964 1277.90224638796 1406.8864861179 1653.09745900324 1480.71605281189
1997.76814997678 2680.21944386315 2081.72547033621 1605.77982044446 1130.2676953545 1173.47684100983 917.997442387338 770.503677058234 641.166080531847 745.780912790537 1008.90733573611 1379.014258546
7508.55638816897 4687.16489312188 2490.54080884368 1763.32013013116 1106.40610569026 1231.23325806161 858.161554900223 744.175621144782 1209.80838807079 2613.64273336668 5558.16345104321 4029.32523183673
3364.9889250854 3467.76677711758 2417.99463649929 1842.94157326735 1205.60870166321 1344.66303115326 1015.17073938626 930.240561592366 1019.04786926283 1316.15342812433 1920.71882906885 1940.64610029729
1287.20878124577 1585.57977929345 1227.75642692321 1116.85079571822 732.839437975381 777.94110165743 587.249349787616 695.54767090122 604.598104961499 662.215375036612 805.320048006007 864.126065077262
2161.06703935164 2736.80291265337 1942.60473616403 1420.69931374087 952.10906321169 1037.85415198036 756.260141301174 621.877730522927 579.62298099033 732.084975979105 992.373925312322 1360.22677237445
4067.95084998646 4412.64388913053 2947.57908372487 2105.13334650108 1413.15830639593 1492.57538545991 959.612554747962 795.694583535741 963.586382958005 1419.52934689433 2236.61752333957 2365.07432078475
5858.46860034203 5656.76626460709 3937.38437230674 3019.72439374552 1705.24273459071 2061.29705375527 1629.45403257395 1754.86142161511 1856.2073809725 2215.83095605255 2662.01990849864 2575.83626213601
1785.64129295733 1923.33746332187 1435.86483833556 1266.43354726668 869.131087848172 934.311635832552 760.955232231867 863.325101563181 840.09559225413 962.173113379813 1213.75942044551 1183.05098301638
3405.57700811574 3545.36070843673 2266.04967042114 1449.04487852253 850.854528936086 1018.04827495692 708.27261578585 613.903198755841 813.312576296764 1045.98680076251 1470.70201688534 1705.19575328366
2281.42791388969 2607.51015707335 2151.01803481281 2004.69381334016 1517.45481197729 1532.31740368026 1191.32542158196 1215.10010974632 1099.12447480518 1206.38998529998 1379.39890094017 1523.06752766919
2659.69348140426 2533.93668620412 1711.84747076204 1405.45899978076 748.246067798903 856.475142432289 612.713956238097 714.994694253055 722.509247228072 933.347941093396 1404.68492081991 1244.29007400187
2619.60921118688 2857.80406478322 2327.16399886071 2059.04393595401 1592.82227785631 1618.73657384864 1310.30750922147 1204.52934840941 1040.25535155035 1174.03074156058 1447.961332149 1814.58941931598
2329.53923900276 2751.63222702406 2090.29048518469 1768.5703393358 1258.95431804497 1285.47734164751 913.86131211171 825.689463475611 756.53241643803 900.063519045535 1193.03481644823 1422.6574789755
4009.58741633378 3118.41878583268 2031.25805687544 1657.81801467053 959.512960633309 1067.50887880274 729.135281428485 817.233109453508 903.452732591797 1383.27048332035 2513.98239794981 1973.03471159425
2562.4139506093 2728.87211984953 1969.46365988257 1701.94002617718 1012.24214426695 1149.33129640633 874.325352276467 994.558136756224 1104.78769016117 1335.82746276738 1815.03613065581 1551.7067407244
2338.83630533629 2515.75260596003 1891.07046566784 1739.82204768369 1028.60054408268 1143.83090477324 990.578092955066 1126.1515858759 1305.31751569427 1492.34979899328 1879.26608330432 1647.62979064558
1830.32865308622 1995.84035136162 1380.49123531901 1146.32255344364 722.223914867498 761.365205044121 535.796281256482 578.901674358367 547.653945294808 699.909864853746 1044.1032498577 1086.55419830243
4380.91769490429 5309.18072560626 4111.4764259084 3324.35113883991 2065.80178663574 2316.25823333179 1710.82760407172 1763.43726368069 1549.44185037627 1687.77689798154 1811.32284810626 2107.13652078548
2551.04253374363 2912.22388008121 2233.07412399484 1928.1228088774 1372.82076539755 1409.40426819338 1025.78993098554 989.175991562549 934.819878144145 1124.58326164872 1486.56826626732 1564.42065756171
1872.15079624361 2109.17129395808 1595.68880870616 1446.62187277538 814.343674744852 861.242135544493 572.561359306279 687.078817943191 589.345848917381 676.591359810084 920.542620600921 947.544599659535
2830.92059378019 2902.53087105248 2099.25792816004 1824.07417731178 1049.87876115207 1176.79404390148 814.844988939371 960.843119165378 914.460934295704 1114.81540956067 1602.90317725411 1483.29279440956
3053.12702021516 3160.03044441035 2042.24500639463 1410.80703213337 930.754172551853 954.546403995995 594.991144129424 489.634403501609 544.084495362945 914.241064677218 1635.81966927003 1608.04415705664
3975.99498990131 5218.21503048459 4302.55264662388 3620.0355557573 2475.90043490663 2520.44488559068 1880.99427177762 1850.62985235779 1506.35872047969 1531.28621940675 1669.18511499625 2107.92278937113
4750.98900203881 3657.80454544429 3230.76519783419 3294.60468330484 2325.52591848329 2377.59922481227 2487.49507291814 2720.66867665806 2911.72245329702 3557.71711687 5107.34617505153 3742.72627313941
1665.91624781747 2333.97011662871 1808.03505831004 1400.54985142311 1003.67757844368 1057.60850737143 782.361521566209 622.924559025668 496.804046884311 648.922413794665 919.699612896012 1397.45413095663
3396.88426549861 2777.33955259504 1716.44644342007 1315.98527214576 821.384628422038 890.869142667305 613.340071811737 589.991123655069 746.617641945539 1277.34421203191 2407.83610574202 1943.18818853961
1998.01698818441 1898.75977855704 1292.49814942226 1083.14226009174 692.129108332178 753.1919890399 614.345544247827 689.684325522259 795.358884250607 1050.62009096546 1539.48206376546 1239.3021861329
2126.42482170159 2304.14344793145 1639.39216853182 1186.82476330587 822.129098895865 915.531904310464 725.607936625509 548.432533076818 561.964817877561 745.334505875864 1138.51238271369 1509.75478373543
1535.80515803576 1725.53647487302 1204.80729305959 1004.23937193329 605.81839836736 656.715415973305 470.041746253658 530.213077494167 530.486147106549 666.990990740323 958.440408470915 905.651532185584
1746.57276415159 1996.82192459957 1413.30936648795 1191.19726094651 737.881372764544 809.800541768074 575.122521518686 653.239946787114 578.574756121448 687.287518607337 975.344194301098 1040.81144132189
2955.11200255242 3235.68296557521 2415.57781947903 2048.96280628675 1428.83815051372 1490.73194441843 1108.26933995072 1070.92312173307 1037.60860995441 1246.24841049961 1670.49971777847 1790.57710296369
2333.67077072643 2626.4517686927 2001.36404415159 1750.23422062833 984.350360384417 1116.83081057839 928.530707964967 1041.81646643279 1244.19728057715 1423.17092467238 1790.60319586137 1561.52455588191
1835.30554549389 2099.23680467122 1391.95790114501 879.705008458746 558.667314490817 630.257310762555 429.796102190686 334.438479485088 322.784589057117 582.118127928841 1141.8400016341 1382.50208396221
2238.08974304416 2785.59575925121 1995.05420738542 1433.12946457779 995.69357837818 1017.8264062476 639.696310734763 516.850359711113 430.788844575512 715.10596782747 1360.30339894815 1780.74459847714
5438.74258196963 3631.59860203001 2178.00854115073 1406.99236055969 906.713158376964 1003.78714698179 712.470683188271 563.499343280693 960.430720987433 2161.88414882063 4679.99880200783 2996.11722219546
3441.00529595433 3582.14383946971 2557.10473356335 2103.07646878811 1252.27702164342 1300.19959167065 839.007049049578 898.040135475911 1015.58653857616 1251.25677896521 1686.00482906516 1712.26426725562
2919.62143748833 3223.67895205184 2385.20239480226 1792.84383141858 1277.60931462823 1396.5832192518 1154.63818189955 953.074889544494 902.936796988758 1074.35720394069 1426.25104023406 1759.35209521627
2644.70741790091 3265.1412734609 2344.40520425015 1715.03762752596 1102.02618197155 1235.88734023695 1004.12614470669 904.986255344395 831.423668877839 945.909190700271 1223.51246405561 1501.65328003481
4414.579226267 3992.55432394429 2340.85116053846 1347.54036340875 818.625594503516 941.108663929911 625.678183260337 504.204864322293 776.979837106651 1333.8181804852 2375.56579598874 2238.14709797149
1821.19765969378 2006.03929987318 1507.15586732902 1338.0782306367 916.887228432686 958.546694803084 729.341010015698 793.591574311802 758.716372971003 881.988840179562 1160.96654634883 1202.70161894209
2522.66509534811 2331.77911444897 1652.69175913663 1458.90233240132 806.212795493132 892.416628365353 687.904625234297 815.725885227967 863.368462727532 1105.75775810025 1662.93187675629 1318.97704136685
1922.01033479855 2365.49165226006 1689.79811814209 1283.86403609742 854.955154838971 938.749493775192 713.01004804334 620.548803674134 549.654769580893 685.856589855392 907.393023672942 1237.58118339205
2249.63907930584 2407.49928130915 1655.15297118237 1374.70816720787 849.345272090819 938.497038589622 689.778460157931 746.776392586747 821.29940177967 1021.40221277184 1398.32363511778 1278.52590909392
2524.1304796428 2781.77468868918 1929.65277628392 1531.02365167151 927.111467210275 1023.3001771921 695.95076302851 731.910984512585 687.17275774492 870.548517487462 1263.10167924322 1328.89040480787
2229.20920959353 2048.22055344241 1415.43124455179 1277.10855240204 759.336358126933 823.386628989187 690.393606211296 811.832213234422 907.857026411804 1166.28562585946 1715.92769358056 1368.52755675207
1938.73842833788 2067.06873219227 1458.68846502258 1229.62103178492 794.108287726736 866.276887320699 669.14177244834 724.419974045085 794.442627515764 984.336300145257 1340.90327330204 1199.90831354558
1548.57421452039 1543.00011771696 1165.75798985309 1098.39272137332 768.631351478301 785.465800088348 716.734041544153 821.421706977361 862.946854773939 1034.85454974956 1365.10662579829 1140.41845734987
2342.38822947077 2563.57485433466 2024.5629326313 1704.03511779341 1324.11950066737 1323.40747320756 1009.4626188356 810.607165859571 777.191277379114 1076.77524696049 1606.50141789104 1792.57648202415
2297.87302230371 2309.88626487315 1724.25150540068 1642.9792823947 1043.09379486015 1112.70049487506 972.035433831354 1120.69077962695 1246.81292267272 1478.52831407267 1945.70435438145 1678.33008947453
4344.92955468082 4809.93052751177 3400.47815347033 2499.09169170373 1512.2791156999 1734.95769744916 1283.49182690621 1229.83468259609 1212.98738064257 1411.58736761827 1646.07909251911 1970.50942099909
2219.50733708763 2466.23025947239 1621.29372820426 1033.32509070689 684.508551347268 757.097199505434 518.535527613808 396.279025039458 408.629562651425 732.687805381418 1391.80845316878 1629.49603381509
2063.31558341144 2376.02230983433 1823.67118940671 1644.83268889115 1152.1364677267 1181.37591539962 860.038156056421 900.954739889128 835.714502276336 951.993625713956 1153.80039770284 1280.93115922141
2251.90420526775 2519.45580143619 1949.48713605298 1639.11115555996 1168.12047778066 1271.34164219902 1027.70620036768 981.773833781946 897.786598422352 1015.94004813152 1180.87060351251 1420.6519632751
1898.48658532044 2099.72674940799 1531.74741735583 1121.29585247643 787.046744795853 815.868085732331 576.362557697117 477.317036885572 428.618788919431 751.325101499646 1502.84531580199 1817.25723772195
1958.30413122302 2290.16713754124 1856.41501494191 1503.28612095992 1134.53346350637 1152.99743129185 859.489226333915 700.481727513238 570.649632865498 827.364359508205 1351.03958420288 1711.66423857886
1893.97944256536 2101.55554879042 1468.2207629337 1217.93416199161 774.804305624206 823.99556034593 573.073918334803 608.709294681393 545.120643862855 708.326320498717 1066.84878439259 1148.88387707542
1832.33336690578 2170.56082186943 1636.75261515729 1222.25524940016 859.770254146503 943.430885933147 774.173478431758 620.992182830492 522.275392375491 683.081488376956 1009.07316015108 1469.24911270893
2545.41109037742 2969.86378047464 2154.91648833361 1767.43042016859 1175.61655462352 1263.90505456075 923.300219144895 896.775307121985 846.582770706064 973.595660193489 1145.88629955851 1365.12938328069
2292.82085105028 2447.34403555426 1788.38632225468 1477.57040400405 1016.59569839535 1076.15649996041 818.642181761135 786.570495891558 801.023201209155 1024.27698942842 1439.27660314655 1474.38053427317
2490.51079369776 2850.96126673735 2108.15450810711 1661.49750630406 1220.88253158169 1251.64483525886 905.742325051466 708.751030796669 672.366041430255 912.031788954876 1436.56726387319 1902.25180638535
2286.34547260952 2115.19171353294 1482.1614207362 1347.44608268761 807.372430753711 870.306859264653 715.312398042653 838.129322887531 927.936250562443 1203.19647692838 1781.54616648573 1380.21956436687
3020.87530340979 3179.95730835005 2256.38262743414 1797.14476874056 1174.14939326747 1298.19046105961 962.026385377035 941.661513391413 964.900871710431 1219.72715723568 1734.09290701529 1762.37499806789
1305.91113614024 1679.99660419639 1246.58025288905 998.440453566818 636.208681259058 683.842273822344 458.870547567245 449.606267353798 343.38804095639 444.913987711946 739.035904900866 1025.44798608618
1573.8126092776 2033.14624398166 1449.62258700084 937.679767310368 616.971611370676 648.645907726247 402.120152178139 329.804084483828 241.295206836373 456.327194536196 1027.68543933001 1449.04586019782
2546.67189403516 2284.22467674139 1526.24723436771 1083.63807444269 759.989522600541 814.633014159384 622.431148273066 466.005248092766 608.355977849318 1125.69006906394 2173.89640668694 1698.86118497539
1436.52851427218 1711.40961210568 1240.25271233852 1064.1143072125 659.01303859004 709.72537708787 496.56539355291 567.245884736006 503.24335215015 592.221801059106 821.750447465837 899.509581539478
2826.53008613764 3077.73514794681 2393.50554407209 1991.15578617626 1485.50385123985 1539.34742307465 1221.10047900238 1064.51058914008 1082.20729459165 1324.50731659462 1791.27362164464 1890.79694806061
1953.82085697226 2205.74527656804 1495.47149588004 1009.36745311623 675.20278911652 763.702949142936 564.357784708331 418.770790650834 459.041883895319 636.765314493547 1024.5906088886 1434.84880676707
1970.99308885322 2461.04610723525 2016.46997717636 1991.33815675012 1318.08118420027 1393.55639240715 1176.08349783988 1383.65956007893 1277.17136774544 1383.90207202353 1580.07097587644 1449.20977608752
4391.20219597082 5251.84077704096 4139.30746864528 3345.25228665157 1906.76859526172 2136.92033828917 1719.93471896189 1739.61396867773 1554.60892003343 1646.58073989492 1838.22272962606 2168.11422798127
2812.9682723001 3807.4855137356 2711.22747871677 1794.70491454871 1000.98249996301 1291.59489182199 924.357055361334 814.269121730007 827.868105577388 1043.71202263845 1213.41369665077 1561.62048130187
2564.35565514767 2639.65561770987 1886.60579169462 1619.90843633125 929.384435724457 1010.18067836983 658.440919838808 767.989578006673 709.026524958803 899.190579934887 1371.43241802366 1315.23293941612
1776.37883137895 2133.60697967717 1661.74848266141 1273.80369536526 907.435358743772 934.916019406141 641.185163373053 532.08578402357 431.266898909016 699.7979824184 1312.75818705735 1695.59496846189
2064.38193301706 2547.43662927193 2015.98260022967 1740.30208637515 1235.11085076123 1319.19153860187 1091.63011834663 1119.80943097819 1056.65433085167 1141.75393270835 1312.54552718065 1320.00782720291
4645.60397211796 5492.06527253986 4099.17230511062 2999.08664846725 1985.23750570612 2159.08593153128 1666.08485943994 1500.14044678764 1445.24024214146 1630.51904953141 2079.66261049687 2368.06009225616
1271.83522834691 1562.38342709248 1225.06887719541 841.957549068177 531.880700617418 569.524602547886 393.001680771463 333.030523321042 276.499456000427 529.634456184149 1156.01476097885 1438.31306967132
5775.22773561273 6758.51796613456 4721.37190267206 3183.19319271695 1919.95297425472 2260.95630432977 1763.76137938629 1580.88337126793 1626.45475316542 1969.44075214291 2326.82731143729 2733.93110177486
3177.46113345825 2983.76623989184 1881.84914867292 1279.65042305548 799.496680791343 903.696771556151 659.450391671634 551.631979203237 640.479332780901 941.008739622266 1600.95053371806 1338.39173758272
1316.63990199652 1584.22493015128 1130.64780557307 933.425128828464 563.866316284751 598.191104102619 395.374024039497 435.440500183267 347.531186109662 441.22593335013 736.189030671624 935.890450537231
2353.06062450202 2274.78023123146 1617.09203103476 1460.89853732294 844.043035131816 915.864352027612 701.124228475255 836.280669404824 847.218226271714 1058.15301521476 1532.02272135454 1257.96074492504
4584.4303840613 5095.51508232504 3719.17365376237 2838.51963176024 1737.58562203884 1955.83510810536 1413.03095221386 1382.24229663184 1359.93533586464 1505.70552566431 1725.34641954695 2056.84570600329
4067.64706546497 4373.64423495266 3040.89952436399 2186.99041273186 1359.35971840485 1556.63463033842 1105.16193927512 1001.96112900985 1121.96921195124 1370.4211255206 1864.07479030684 2055.39387293252
3075.76412883379 3070.78891130164 1982.55008415699 1321.57288596257 868.221832224876 979.665334088998 742.636269760214 566.847286218941 743.266143391371 1108.66646529216 1844.20220093023 1821.45564183745
1657.2522628048 1878.82673170113 1360.48754714725 1135.4379159125 727.968460891513 806.70433394093 601.478906713643 643.980293316451 633.382977571981 764.413278664122 1033.67489053316 1062.55458464631
2702.58042033353 2883.53720619334 2377.21338768525 2295.71223827484 1461.57534019478 1606.31519878369 1509.43882947227 1692.54884758158 1733.38270709283 2019.70494755441 2393.17636759697 2120.55045743305
3302.05423871013 3475.2365483447 2413.9270824442 1827.55820943364 1148.86614282695 1324.98075840182 1004.63692582728 955.513601119275 975.372686143723 1148.12132056364 1464.47047487199 1786.6864812925
3757.76375243026 2959.16192376959 2413.73613873473 2549.34022222052 1675.47516496182 1744.53947217909 1603.60950136905 1867.23265748947 2088.37547991254 2551.78752172994 3561.58304017215 2935.97678570919
2716.49720172229 3037.91364992796 2328.6624415196 1964.27881745956 1154.9824315539 1378.29644269066 1227.79145999825 1341.15882081447 1470.10668663107 1771.73049884319 2151.79195328715 1872.22736794826
2497.03468617209 3489.26779468553 2437.3203347655 1611.44934111026 1001.06641340772 1178.0653296032 890.942799101184 723.605750223642 706.974452096669 904.545829389638 1147.51701098842 1533.19006104977
3760.64410571273 4410.49761325768 3040.68652599798 2146.67779443622 1445.65933308869 1615.42119360959 1244.83258453701 1022.90689448702 1032.08085381177 1312.86344828757 1721.46613896201 2199.19507420705
2673.80576742798 2227.00769667659 1516.73376219755 1310.19420611437 818.216667105498 903.799166171604 811.231769043256 895.203486211621 1182.97150092163 1678.06229873035 2616.81654540906 1832.32508342458
1470.90692546285 1823.36971834956 1445.97291014648 987.339694145894 642.49388739321 691.480071270656 483.812703044727 415.774957786205 355.447769673332 702.736219801123 1405.61114152459 1704.74480914777
