Run,ISC,IS,n,RS,RP,Pmax,dISC,dIS,dn,dRS,dRP
3.6010000000000000e+03,2.1125428046205030e-01,2.6422148480551672e-11,1.5377824161382536e+00,6.0352812748018092e-01,2.0154798240433854e+02,1.3123423895614875e-01,5.0264636758390324e-02,-3.4864164444314838e-02,4.9371483290538976e-02,-9.2767778736568829e-03,1.2840598029306705e-03
3.6020000000000000e+03,1.8182446891026352e-01,1.2326201443763229e-09,1.7412331224425377e+00,2.5931521746309782e-01,1.4941057283158810e+02,1.1193271110840677e-01,5.6853692032010628e-02,-3.3305243951620156e-02,3.3319468115133866e-02,-6.6707848411784454e-03,2.6687401455394166e-03
3.6030000000000000e+03,2.2583092687002224e-01,3.5712596084695990e-11,1.9873007039329562e+00,3.8409595280667574e-01,2.3698134873268242e+02,1.9355103342686050e-01,7.5898028584209243e-02,-4.8422118037461104e-02,5.2038728326486705e-02,-1.0743887141062558e-02,1.9380084759212934e-03
3.6040000000000000e+03,2.3503407272460913e-01,5.8664295631653989e-08,1.1800492462075098e+00,3.7794696598793931e-01,1.0883686748929418e+02,6.5220297177448969e-02,2.1478983619482861e-02,-2.8491662917851102e-02,3.4081561683940720e-02,-1.0480446135940902e-02,8.6358879769488084e-04
3.6050000000000000e+03,7.0329034819400921e-02,4.2911339321764052e-08,1.1076205970768696e+00,5.7998538739310423e-01,2.9716042551013800e+02,1.9036611516715488e-02,2.4040233963240620e-02,-8.1034313807737401e-03,9.4859601180996567e-03,-9.6563758378298559e-04,1.2718462047422996e-04
3.6060000000000000e+03,6.4633532577193495e-02,1.8322541773310428e-09,1.5471882601366189e+00,4.9397127857400852e-01,1.6866153338103777e+02,3.1668878258834826e-02,4.7273410061499099e-02,-9.9150170365658319e-03,1.0173662572110498e-02,-7.6785900554598996e-04,1.4246948620844080e-03
3.6070000000000000e+03,1.8742574118028829e-01,8.9552788260010901e-09,1.2052742770413238e+00,3.4585317321075448e-01,2.6851497787053995e+02,6.5791708610118627e-02,2.9508945301182088e-02,-2.4078542160133054e-02,3.1217120444182456e-02,-7.1555942143808338e-03,2.4367018125470707e-04
3.6080000000000000e+03,1.7488398878042202e-01,2.3187117815994852e-10,1.5858307703993861e+00,3.6833584227677946e-01,2.3035168624549672e+02,1.0642095423572488e-01,5.4032854066021763e-02,-2.9771476964257637e-02,3.5983108576109757e-02,-6.3724548970967021e-03,1.0421237067737010e-03
3.6090000000000000e+03,1.4397339586837360e-01,1.1129690781449454e-08,1.8713633670132337e+00,3.3273878844420679e-01,1.9319774810186590e+02,8.0537162500449955e-02,5.1784260213239008e-02,-2.8161723286679319e-02,2.2497802260046385e-02,-4.1183292331936627e-03,1.3313563862471511e-03
3.6100000000000000e+03,1.6000610574134161e-01,2.5534851709507484e-10,1.6450385725789207e+00,3.8969845361254363e-01,2.4779609532141734e+02,1.0037550629443200e-01,5.6083890725977525e-02,-2.8210035252218546e-02,3.2519417644816251e-02,-5.3214542078405813e-03,9.6472820010351512e-04
3.6110000000000000e+03,7.6845666172946123e-02,6.0280153900903403e-08,1.5336230893823442e+00,4.4648698837738904e-01,3.1983911625733407e+02,2.9392230504182812e-02,3.5667425905133721e-02,-1.2260133533392725e-02,1.0086701751621518e-02,-1.1568309019049927e-03,2.3085122008437153e-04
3.6120000000000000e+03,2.0721531423102438e-01,1.2289846389138463e-09,1.2202742280214904e+00,4.4932081216785036e-01,2.9553268728549142e+02,8.1306625545516986e-02,3.1120667529083157e-02,-2.7087299861450198e-02,3.9628839695882156e-02,-8.8267010506237753e-03,2.3523583081441757e-04
3.6130000000000000e+03,1.2722655425147011e-01,8.6867757291553769e-08,1.3003950920371405e+00,6.2277076119004970e-01,2.1144969150789314e+02,3.6978701384467558e-02,2.3588236905403015e-02,-1.6982233841389416e-02,1.7010560925123652e-02,-3.0674070713998525e-03,2.6476900533145553e-04
3.6140000000000000e+03,2.2380455742419603e-01,1.0195197722116214e-07,1.3672296989541208e+00,5.0452937836193867e-01,2.8701332148450183e+02,6.6517210397547447e-02,2.1908306085949292e-02,-3.1355452678738516e-02,3.1182315174405062e-02,-9.4044554643790690e-03,1.3586691494094083e-04
3.6150000000000000e+03,2.1071701684293714e-01,8.3521871490634379e-08,1.8286033593745987e+00,2.8759957827273086e-01,2.2272252134912594e+02,9.9437436488279740e-02,4.2263144081622350e-02,-4.0572570136898634e-02,2.9683550215042764e-02,-8.8571105727464072e-03,6.9029869320669235e-04
3.6160000000000000e+03,1.6642750369647510e-01,2.6023976569635986e-09,1.8256508048164370e+00,6.4608729005628263e-01,2.6069226356281541e+02,9.4548457457734270e-02,4.7662687352456601e-02,-3.2150693704546818e-02,2.9519456171134273e-02,-5.5919501806833694e-03,6.7525200708740130e-04
3.6170000000000000e+03,7.7131177927074884e-02,6.9861959906179323e-09,1.5734433929871550e+00,4.5840185993502330e-01,1.7198884079504319e+02,3.5515041525229309e-02,4.3754822827424267e-02,-1.2257723024100553e-02,1.1480186377921253e-02,-1.1215051179402913e-03,1.1853715439769097e-03
3.6180000000000000e+03,1.0271560888273368e-01,6.0119696824358014e-11,1.0092939615490901e+00,6.1383540887883092e-01,3.3975714389046345e+02,4.0028570861912791e-02,3.2761365724442992e-02,-1.1194048028795311e-02,2.2308434564910495e-02,-2.2141404334985459e-03,1.8506658705508272e-04
3.6190000000000000e+03,6.4079923244472897e-02,2.5084751798282064e-11,1.4317481226185622e+00,2.8056907864340735e-01,3.3485022994325010e+02,3.9454517568369964e-02,5.8766766043716334e-02,-9.6436354735107699e-03,1.3650104463414081e-02,-8.3333494271808917e-04,5.4808211441548238e-04
3.6200000000000000e+03,8.7570656814845646e-02,2.0702237367432791e-09,1.6497052131016334e+00,3.8023222988606442e-01,2.6257358659681989e+02,4.7621980402115030e-02,5.1150387384013563e-02,-1.5101667430461596e-02,1.4749686735870959e-02,-1.5301698103042938e-03,6.9078216757834099e-04
3.6210000000000000e+03,2.1809347432581863e-01,9.1836079686234622e-10,1.0522785211129326e+00,6.2909435555841231e-01,1.8411053679220112e+02,6.5536084887210577e-02,1.9734109499291996e-02,-2.3841688734371758e-02,4.1977292544737033e-02,-9.1937478741144218e-03,2.9437233206586200e-04
3.6220000000000000e+03,8.1268799192570684e-02,2.1397285497623642e-07,1.7141865713709972e+00,4.7371792435267107e-01,1.4110379774690949e+02,3.0246425958049189e-02,3.5550878615953074e-02,-1.3769660127394001e-02,9.1366913618218248e-03,-1.1894233861720060e-03,1.1778801649320325e-03
3.6230000000000000e+03,2.1440862142161185e-01,2.1989997426147032e-07,1.5736980095289295e+00,5.9514056009421834e-01,3.1053756169965249e+02,6.7635319681035630e-02,2.3136498744635858e-02,-3.4176578136979607e-02,2.7793046974977642e-02,-8.4345019996101556e-03,1.3077089411339671e-04
3.6240000000000000e+03,2.1540597181786994e-01,3.3864536225681654e-10,1.0980131381348430e+00,3.4472474406183812e-01,1.0146720762853457e+02,8.4196034964043279e-02,3.2585893955383582e-02,-2.5027594621751525e-02,4.3577503092140368e-02,-9.4089218638515604e-03,2.0860273508560567e-03
3.6250000000000000e+03,2.2079077595359495e-01,2.3831873233422452e-09,1.5641278287105385e+00,4.4205585998634561e-01,1.5109812438017602e+02,1.0925961151222778e-01,4.1269421935385964e-02,-3.6444212189734593e-02,3.9961563225165975e-02,-9.8038248352860791e-03,1.5155517257836593e-03
3.6260000000000000e+03,6.1994014318988072e-02,5.2713822906590290e-08,1.1540843535209819e+00,4.4039160051505866e-01,1.6128467973461846e+02,1.7377791084365071e-02,2.6447732733025919e-02,-7.2209900246755776e-03,7.8302320946632697e-03,-7.1807949864055587e-04,4.9908622373751044e-04
3.6270000000000000e+03,2.0293784106537763e-01,4.4722182614039896e-09,1.4546125221580630e+00,5.3959949512620842e-01,2.1684418814800301e+02,8.5874583955823203e-02,3.3474095745278376e-02,-3.1136674460974234e-02,3.5369200998558448e-02,-8.2306496618222980e-03,5.1047865934350511e-04
3.6280000000000000e+03,9.2621947234665880e-02,2.5021322141107212e-09,1.7260574904473476e+00,4.6918356156697832e-01,1.3301974630468271e+02,5.0294474670712928e-02,5.1793034069880228e-02,-1.5874778193369909e-02,1.4669170780856611e-02,-1.5791122923158873e-03,2.7759360990420312e-03
3.6290000000000000e+03,6.5698458521132722e-02,2.8035801317878812e-11,1.3445606889039625e+00,4.1797430328674295e-01,2.1138753171207762e+02,3.6712927454913648e-02,5.3319125788153787e-02,-9.0175447456375402e-03,1.3533381408581402e-02,-8.3650305432447780e-04,1.1456043058633014e-03
3.6300000000000000e+03,8.9208121476501895e-02,2.4811423649396283e-11,1.2974980694770892e+00,2.2043912005603239e-01,1.5016857401864283e+02,4.9675749659154424e-02,5.3688369236470912e-02,-1.1799514566812608e-02,1.8729645924475680e-02,-1.5410599810139480e-03,2.2799059792855125e-03
3.6310000000000000e+03,1.5839069780920739e-01,1.0902140120473288e-08,1.0380582979400779e+00,4.1725632879409169e-01,3.1482354842720270e+02,4.5222147903869102e-02,2.3151870975901545e-02,-1.7426278184351496e-02,2.5726489889799087e-02,-5.0458442216183563e-03,1.1332419724841003e-04
3.6320000000000000e+03,1.9796024492157280e-01,5.7384611941931897e-08,1.5414741628467259e+00,4.6648303817700987e-01,2.1886422026470740e+02,7.4528153844536163e-02,3.0766669184556505e-02,-3.1790457724611976e-02,2.8598079654384989e-02,-7.6359188139196732e-03,4.1479134016420005e-04
3.6330000000000000e+03,1.9995750447969815e-01,5.9024132278487190e-08,1.2184315243521138e+00,5.9136195226463795e-01,3.1172652180089159e+02,5.2690066607603316e-02,1.8299754211970054e-02,-2.4780543977920289e-02,2.8738406945838513e-02,-7.3923570806377903e-03,8.5065191002264839e-05
3.6340000000000000e+03,1.2261516965600253e-01,2.3451966605923900e-08,1.9706401898342962e+00,1.6884715832291122e-01,2.9331040995078740e+02,7.0466791477400370e-02,5.5149376038121645e-02,-2.5496325647966778e-02,1.8065645576714751e-02,-3.0330701422665030e-03,6.3221530788304392e-04
3.6350000000000000e+03,1.8715365984530119e-01,1.8515257333587253e-10,1.0473725730179955e+00,5.5913616173637093e-01,3.4376473662516764e+02,6.7456000062899993e-02,2.6954025844627694e-02,-2.1054233370620956e-02,3.9782382249553550e-02,-7.2315225335684019e-03,1.3753312377851046e-04
3.6360000000000000e+03,1.1930064936106682e-01,2.7375821063383296e-09,1.5155568843804010e+00,5.1256426005318845e-01,3.5407844632436286e+02,5.7515767005782641e-02,4.2472977933305511e-02,-1.9297365032311387e-02,2.0725531395260344e-02,-2.9203382836962000e-03,2.7672886204754832e-04
3.6370000000000000e+03,1.7058831398223265e-01,2.5541924746136291e-09,1.0034809887465608e+00,5.5426495566033118e-01,2.0347213092915905e+02,4.8779969095001235e-02,2.1203647532219705e-02,-1.7967676013697087e-02,3.0494021585614206e-02,-5.7494455515949561e-03,2.4772688067553617e-04
3.6380000000000000e+03,1.4234852903810097e-01,6.9243588694686088e-09,1.7713816249089276e+00,2.9909974074945622e-01,2.6179454970524546e+02,7.8886373290968412e-02,5.1159065206363152e-02,-2.6754882476165420e-02,2.3293462894646844e-02,-4.1261375705037295e-03,7.0476552371800949e-04
3.6390000000000000e+03,9.9265448559824596e-02,2.2983038676205598e-09,1.1552956497030440e+00,3.9586418054123340e-01,1.7889093687984507e+02,3.6678921520474639e-02,3.3490631587418385e-02,-1.2017069540848357e-02,1.6862923772620331e-02,-1.9681064070131704e-03,6.6017499106285626e-04
3.6400000000000000e+03,1.3752652323159695e-01,3.9834438965867726e-10,1.9161371922578629e+00,5.8034027912173847e-01,3.5224863142092835e+02,9.6089666474892726e-02,6.1773974172063539e-02,-2.8228170551036769e-02,2.7071773087139483e-02,-3.9210920899090951e-03,5.8617059817134276e-04
3.6410000000000000e+03,1.7477609954281551e-01,2.9246938438845041e-11,1.3739177734298333e+00,3.8593840057621853e-01,1.6165593803261748e+02,1.0161787903931989e-01,5.1197122902246761e-02,-2.5620253266134263e-02,3.9740437038360277e-02,-6.3205184142045567e-03,1.9133252621150731e-03
3.6420000000000000e+03,2.0923292322967707e-01,3.3686115649713525e-11,1.4900698829400949e+00,1.9711275715588306e-01,3.3768754129394699e+02,1.3961853703188676e-01,6.0528362627598753e-02,-3.4220858063926940e-02,4.8890825610214961e-02,-9.4853498389113611e-03,5.8905594291225327e-04
3.6430000000000000e+03,1.8723857011163253e-01,2.1434017307267827e-09,1.8991736647899788e+00,5.4720961491610909e-01,1.3304685993709296e+02,1.1334096673324977e-01,5.2375153505868077e-02,-3.6875322489970941e-02,3.3049445555266566e-02,-6.8738018887959385e-03,3.0557094216066005e-03
3.6440000000000000e+03,9.2195486021174708e-02,3.6081882022153752e-11,1.2513581291052538e+00,6.3454270690879411e-01,3.0451651520578912e+02,4.6857513650243134e-02,4.4767284407276620e-02,-1.2344682526199691e-02,2.0160075553388168e-02,-1.7645975305957684e-03,4.1221911994959726e-04
3.6450000000000000e+03,1.6409174150539088e-01,6.5658313170809397e-08,1.5943055890322082e+00,1.7307845939384406e-01,3.3327123419723324e+02,7.0901853214913643e-02,4.0395251102443019e-02,-2.7889435635919391e-02,2.3232336415768273e-02,-5.4958217976519563e-03,2.6892559013003137e-04
3.6460000000000000e+03,1.9966707607433756e-01,4.7857286201195611e-10,1.8173399368916248e+00,1.9118910902788042e-01,2.9430028647870904e+02,1.4069566792930424e-01,6.5073345517641101e-02,-3.9315818017859883e-02,3.9977627874776545e-02,-8.4402918820725148e-03,8.8911042417372244e-04
3.6470000000000000e+03,1.9627999843484281e-01,1.0864258718077116e-09,1.1134035852125261e+00,2.0702337129777376e-01,1.2676015809677216e+02,7.7180426361669788e-02,3.5231922657086301e-02,-2.3305447294230675e-02,3.7025375959620632e-02,-7.9284000753521156e-03,1.4576821832923414e-03
3.6480000000000000e+03,1.0492597032470910e-01,2.2592104643635761e-11,1.5356918312612782e+00,3.7064520939803502e-01,1.8927997261063939e+02,6.9458927527747003e-02,6.2043029130931515e-02,-1.6752049136758984e-02,2.2821870379607923e-02,-2.1951591377966650e-03,1.9516195326474417e-03
3.6490000000000000e+03,1.2166235506823150e-01,9.5837943965467954e-10,1.8206767104425177e+00,3.8265056482372750e-01,2.7863004374120169e+02,7.8142980477719878e-02,5.9262325602382759e-02,-2.3491820461130075e-02,2.2281277628488638e-02,-3.0238549442174190e-03,8.3219779678511685e-04
3.6500000000000000e+03,1.9119249652211495e-01,1.3124794318990056e-08,1.6416463573554489e+00,2.5183132789520518e-01,1.2984873741280535e+02,9.3772173136017156e-02,4.4937962392910258e-02,-3.2812730574316440e-02,3.0163548048189881e-02,-7.2608948298302778e-03,2.2405205607478607e-03
3.6510000000000000e+03,1.1151332877508610e-01,1.1293880490799003e-09,1.5768791836434841e+00,4.4886529064291159e-01,1.8467315689921645e+02,5.9613554201242869e-02,4.9046618474934967e-02,-1.8302479053156073e-02,1.9761525846262451e-02,-2.4642081569714591e-03,1.3142799279441952e-03
3.6520000000000000e+03,1.3965315389594546e-01,1.7051665819005017e-10,1.6779570590359718e+00,6.4181365788132372e-01,2.7829911544474976e+02,8.7740521486395801e-02,5.4221603817961039e-02,-2.5021845401207443e-02,2.8793787493208711e-02,-4.0229786862910899e-03,7.4023540075351946e-04
3.6530000000000000e+03,2.1079587328274649e-01,6.9968404797628326e-08,1.9663191283192694e+00,3.4388040831700384e-01,2.2270675216093821e+02,1.0732570748230709e-01,4.5119332992005212e-02,-4.3546219546941600e-02,3.0066960962638056e-02,-8.8297292671901673e-03,7.9507166128589546e-04
3.6540000000000000e+03,2.3663836357606577e-01,5.6687425439121484e-08,1.0545290134129899e+00,4.1393204981462373e-01,2.4951621025399899e+02,5.5916844370436689e-02,1.6783359660377251e-02,-2.5584197350936311e-02,3.4699002955662639e-02,-1.0518181832452900e-02,1.0907316022601421e-04
3.6550000000000000e+03,1.7031749140282304e-01,4.2420700010903967e-10,1.9203787754284840e+00,6.4742043715857389e-01,1.5867222702453415e+02,1.1481623598701474e-01,5.8161386748412092e-02,-3.4113884370134961e-02,3.3008959066105348e-02,-5.7570715139565465e-03,2.6438693317976103e-03
3.6560000000000000e+03,9.1616509400651011e-02,7.4154216651978218e-10,1.2982909088680259e+00,6.5496578000507855e-01,1.8679364272577470e+02,3.9571474007649897e-02,3.8223487076882723e-02,-1.2363572880758067e-02,1.6501933070012242e-02,-1.6559750792843886e-03,8.0715673728137816e-04
3.6570000000000000e+03,7.1410566389711744e-02,1.9381703941656881e-10,1.5887827411022062e+00,2.7609189017041380e-01,3.4126375034562864e+02,4.3817693731456726e-02,5.8551947366980439e-02,-1.1948510549031344e-02,1.3749358332426631e-02,-1.0349165135981053e-03,5.2497845653975972e-04
3.6580000000000000e+03,1.8310064839514822e-01,1.2160706285652644e-07,1.1956251526568762e+00,6.0439608985691895e-01,3.1356379133015901e+02,4.4153196802334788e-02,1.6850740296170397e-02,-2.2071892417929728e-02,2.4571421043673158e-02,-6.0908038196361147e-03,7.1180242255941550e-05
3.6590000000000000e+03,1.0120873184147769e-01,1.0084838933209243e-10,1.6121206140601676e+00,2.7821207074702559e-01,2.1085539147569580e+02,6.5765060363701874e-02,6.1674053655758065e-02,-1.7015533773645508e-02,2.0391449612189305e-02,-2.0496894181931680e-03,1.5371421496768178e-03
3.6600000000000000e+03,1.7929407496329014e-01,7.1272298848804441e-09,1.6363511575492686e+00,4.0324133211995361e-01,1.9288778144630749e+02,8.8354870562915175e-02,4.3067871685620318e-02,-3.0972005557461380e-02,2.9787344174581065e-02,-6.4701530522182082e-03,9.7113035668616732e-04
3.6610000000000000e+03,2.1158516343575134e-01,7.9966290045756271e-11,1.2691578318336778e+00,5.9894634100931909e-01,3.4814515428687605e+02,9.8436002455315252e-02,3.5187280811310728e-02,-2.8973500904028171e-02,4.7391026394838498e-02,-9.3327258421371795e-03,2.2533672150437667e-04
3.6620000000000000e+03,1.9196779508937833e-01,9.2981350066151213e-11,1.4541366091853780e+00,6.1816736235719150e-01,3.0279332014126032e+02,1.0468978482348061e-01,4.3562620372084027e-02,-3.0098092615449268e-02,4.2235534014611886e-02,-7.6951173211270429e-03,4.3306835895151607e-04
3.6630000000000000e+03,2.2151750192548311e-01,6.1882027449822567e-08,1.7674057184467737e+00,4.9383894448137428e-01,3.3745258672877964e+02,9.5614350174066373e-02,3.4874359663983334e-02,-4.0986925617381154e-02,3.2290319293415415e-02,-9.6293563123239778e-03,2.2638024788079747e-04
3.6640000000000000e+03,1.0377846918013051e-01,1.3565025546286821e-10,1.8127524398137072e+00,6.0609319112537541e-01,3.1401895314268893e+02,7.2684486808501730e-02,6.3510527975596531e-02,-1.9942561269026271e-02,2.1055256746449480e-02,-2.2032131674620814e-03,7.6279857430527898e-04
3.6650000000000000e+03,2.1866448375563305e-01,1.5330568421562460e-07,1.1286936636389933e+00,5.2452269350096259e-01,2.6815884553216824e+02,4.7889184015427196e-02,1.4598840518409428e-02,-2.4596147077393660e-02,2.9054392211569358e-02,-8.4835074729006088e-03,7.6536173232444327e-05
3.6660000000000000e+03,6.8092676342673977e-02,6.3002570150880889e-10,1.4322432445101618e+00,2.8575917987538035e-01,1.0644911226225658e+02,3.2944754774566432e-02,4.8608949997086537e-02,-9.1726128775837523e-03,1.0835893328453583e-02,-7.8780825613078420e-04,3.7098238578336939e-03
3.6670000000000000e+03,1.4845793197714294e-01,2.2940173032513665e-11,1.9531167993778906e+00,6.5399324733942921e-01,3.7418861502007172e+02,1.2383077880249818e-01,7.2846379942093087e-02,-3.1314826121064954e-02,3.4326128120487631e-02,-4.6464709996252296e-03,7.2547325091765202e-04
