Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
1.6100000000000000e+02,1.3914984419201963e+00,1.7491443236025328e+00,1.8427856602993304e+00,1.7978220439105521e+00,1.5084983528871814e+00,1.7199085848309561e+00,1.8920371408323373e+00,1.5029361063779416e+00,1.7059259380947935e+00,1.8313144133210173e+00,1.6669960861454163e+00,1.7352425570228514e+00,1.8165520418630481e+00,1.7746260905780356e+00,1.7148570155905047e+00,1.7435721587938144e+00,1.7968612284623775e+00,1.9349771817786732e+00,1.6870348576145739e+00,6.9006249545887149e-04,7.8068052283215513e-04,6.6790533578403436e-04,7.3048438558676368e-04,7.7851643209769837e-04,7.2969376749494413e-04,6.7751805309128950e-04,7.4584144810821288e-04,7.5862766375615865e-04,7.6928065054057693e-04,7.0290078827769324e-04,7.3593561735963158e-04,7.6159565620583327e-04,7.2970628120168943e-04,7.2694546168224007e-04,7.2885611286927930e-04,7.4143617923043078e-04,7.1521967512044296e-04,7.1580284475822049e-04,-3.0591376761002271e+00,1.5805101090116125e+00,1.3202521027544378e+00,1.5543510905047242e+00,9.6820404760222800e-01,3.9796944273362556e-01,-1.5101479178269983e-02,-3.8535195479028062e-02,1.3771623352809570e-01,5.4881527722372425e-01,1.0061627473412216e+00,1.7214315306546268e+00,1.5818676963874623e+00,1.1981602385802148e+00,6.7813591675403018e-01,1.4775059531402235e-01,-1.2036535501636081e-01,-3.6002333558826649e-02,5.0326778611164968e-01,1.0643231411755494e+00,-9.8187448127617927e-01,-2.0846712254218858e+00,3.9796215212106745e-03,-1.7855918343911981e-01,4.2079752571311246e-02,1.6945272385271437e-01,-3.1667715472138980e-01,-7.5724177994729303e-01,-1.5905767307700103e+00,-2.2707985700698430e+00,-1.1297829294321104e+00,-1.1419979739635266e+00,-7.6874942411819802e-01,1.3594931802529686e-01,2.8921504524603847e-01,6.9245409406448744e-04,-6.3178670028918305e-01,-1.3966173022517125e+00,-1.5392456638174679e+00
1.6200000000000000e+02,1.8669242778151476e+00,1.9102323754749668e+00,1.8998922755870999e+00,1.5680179104982286e+00,1.7025056204262943e+00,1.7052688161283684e+00,1.7016678216141450e+00,1.5356290405564921e+00,1.7712374260609387e+00,1.7443471987673513e+00,1.8292048717555476e+00,1.8710290193484092e+00,1.7114426760526880e+00,1.7504985717050368e+00,1.8065979825463132e+00,1.8973375303204751e+00,1.8850096912252066e+00,1.7746320748201057e+00,1.6019589811220198e+00,6.7815737341842745e-04,6.7475549177952745e-04,7.7660973299880905e-04,7.3268138948918418e-04,7.2409279854722159e-04,7.3895092721990095e-04,7.2418875779807501e-04,7.1809260219812896e-04,7.2995698270010047e-04,7.5571360358511774e-04,7.4699646784788488e-04,7.3278367116022959e-04,7.0594368824349193e-04,7.5428101022089670e-04,7.1520460910769515e-04,7.3534211519409650e-04,7.2150635004193089e-04,7.2315974097682430e-04,7.1971991616280075e-04,2.5248318653685660e+00,4.1622209234759566e-02,5.0322346867304191e-01,1.0290555709779881e+00,1.4329792206169145e+00,1.5717422781058588e+00,1.2314022561632498e+00,8.1299125831435504e-01,2.9490239672469443e-01,-6.2708576109571368e-02,-5.1027638114931051e-02,2.8328523704601594e-01,7.9526622043246675e-01,1.2849760775424102e+00,1.4035290187841554e+00,1.4955898723911787e+00,1.0111351191888218e+00,5.3212176576167280e-01,6.4964266410783011e-02,-1.0144284967594785e-01,2.9545129764940725e-01,4.6174437295931625e-01,-7.6784980151956006e-01,-7.9146301690258269e-01,-1.2668478555077911e+00,-1.6488775727019345e+00,-1.3501663929105234e+00,-7.8464837116598574e-01,-3.5394300557101133e-01,1.2919971226210691e-01,2.2752997086428195e-01,-8.5302591656954974e-03,-2.4530626063778982e-01,-1.3894106354328528e+00,-1.3493371646688956e+00,-1.7245807559795878e+00,-1.2467738850219234e+00,-6.1415282415211436e-01,-5.9016977527193148e-02
1.6300000000000000e+02,1.5576499178560703e+00,1.6595408528058342e+00,1.5636740043052066e+00,1.7216913672845542e+00,1.5808607771381238e+00,1.7367752341085652e+00,1.9634986009394062e+00,1.8589820793720699e+00,1.8594349276472073e+00,1.8318575437606173e+00,1.5020753498006985e+00,1.8153988974568775e+00,1.6056288816127493e+00,1.7535709379658870e+00,1.8319324328425293e+00,1.8102380738231245e+00,1.7052989290149030e+00,2.0694421953061588e+00,1.7367386332090489e+00,7.0625100102464573e-04,7.0601610649568267e-04,7.1541881116083989e-04,7.8018072948146818e-04,7.4929058319865365e-04,7.4115433294527080e-04,7.6322214491031143e-04,6.8305453301029453e-04,7.4470331258450189e-04,7.8027927561946349e-04,7.0352377664312097e-04,7.0331013096011229e-04,6.9602458484538236e-04,7.1959137535514822e-04,7.4804196691137461e-04,6.9607573408862723e-04,6.3006292873792958e-04,6.9960082105401903e-04,7.2486624784835524e-04,-2.5606850742934322e+00,6.6269616505465478e-01,1.2009665715240203e+00,1.4707678737124752e+00,1.1613668640109154e+00,1.1133618822434244e+00,7.1087198083574776e-01,2.5241892087635165e-01,-7.6460336728700895e-02,-6.6829000111567893e-02,8.6759805562053316e-02,9.0589010559583016e-01,1.4362258138334028e+00,1.6133885241131907e+00,1.4036481674750689e+00,9.3956588020915888e-01,4.4592350478822596e-01,-9.1350358388808672e-03,-6.5522363978942622e-02,1.3881491156553238e-01,-1.0877649110341281e+00,-1.4594263260114815e+00,-1.4210592258478982e+00,-1.9534715987035156e+00,-8.5769451185768730e-01,-2.2448675762731796e-01,1.2001962934604649e-01,4.0293590686246716e-02,-4.6631904560001658e-01,-1.2740402994815270e+00,-1.2459132530118211e+00,-1.6901484634068709e+00,-1.1340323284869669e+00,-1.0450938252581921e+00,-6.7990387764282900e-01,1.6460889806779733e-01,1.6226650778605745e-01,-2.0715036619378679e-01,-7.3449117810042708e-01
1.6400000000000000e+02,1.9504270162928687e+00,1.8926050393946592e+00,1.6923637603652237e+00,1.6647234498737637e+00,1.8962209169531681e+00,1.5678257815335521e+00,1.4767152202614864e+00,1.7004854216544476e+00,1.7158031309019321e+00,1.8655807219866052e+00,1.7378346010923109e+00,1.7382290826699158e+00,1.5523117168849287e+00,1.6739867970754487e+00,1.6074222247849863e+00,1.5115041582079525e+00,1.5766647508184459e+00,1.9820272811316064e+00,1.8688088182140936e+00,7.0425154734629386e-04,6.9729561292236966e-04,7.4591745466803274e-04,7.2035029652086843e-04,7.3681343841136679e-04,7.2410895965897273e-04,7.4237419414625513e-04,7.8294809587562883e-04,7.0613281648320683e-04,7.2815381723103929e-04,7.8956547213360369e-04,7.4589709780263538e-04,7.0243112861759379e-04,7.0904195150786793e-04,6.9551758887035752e-04,7.2025521723511840e-04,6.9983712030120956e-04,7.9554657080449672e-04,7.0770456299544006e-04,-5.0090777916295641e+00,-1.7171406963001346e-01,-3.3919221209544048e-02,2.0850059190280490e-01,9.3282912061454226e-01,1.3761114221466642e+00,1.6135644447246023e+00,1.3728321128780863e+00,9.2941238527544101e-01,3.6555229332435601e-01,-7.7229429074066047e-02,-2.6712702450026882e-01,-3.8390327361526033e-02,7.1010378821512177e-01,1.2959602413431526e+00,1.7332636224054454e+00,1.5957349077666549e+00,1.2860694695859820e+00,7.1784512112316179e-01,1.3261214526494314e-01,-3.1701938851824707e-03,-7.8668532399461810e-01,-1.4821188116798112e+00,-1.8697176571436103e+00,-2.4403529064187524e+00,-1.3592270686757502e+00,-8.0513910205581851e-01,-4.8699539512142564e-01,4.5027634421046514e-01,3.0651486504496006e-01,-1.8892058051278582e-01,-1.1672459434564075e+00,-1.5252350547001470e+00,-1.9184913195857689e+00,-1.3802036988863620e+00,-1.0233548257687630e+00,-1.6562129800945513e-01,-3.2496990876040854e-01,4.2561794000306463e-01
1.6500000000000000e+02,1.7858064399888174e+00,1.6163677490896269e+00,1.7576692410874801e+00,1.7633073529530696e+00,1.6792604305086585e+00,2.3062006623062814e+00,1.8725569240974600e+00,1.7335336526381551e+00,1.6801321719063289e+00,1.9102510272764635e+00,1.8462998402543034e+00,1.5470731957128316e+00,1.8926791611906031e+00,1.8105691502457628e+00,1.9599127644106378e+00,1.7993454201229422e+00,1.9030835936993080e+00,1.7368631797354821e+00,1.5059730085894900e+00,7.1661078477425492e-04,6.7125219001706025e-04,6.8154431498819554e-04,7.9457838053735097e-04,7.6539532494798832e-04,7.5733473919434649e-04,6.7720462078323953e-04,7.0225677116472730e-04,7.0662791218095494e-04,7.2666073122728441e-04,7.3502982366727924e-04,7.9844014377885935e-04,7.3781501288310231e-04,7.5699983236153956e-04,7.4404795723321507e-04,7.4976389571412838e-04,7.6817426740752239e-04,7.5740589923795748e-04,6.7697920037265366e-04,2.8347154003581290e+00,1.4964732772959621e+00,1.3340069910938723e+00,8.5688335715872199e-01,3.4034423856965645e-01,2.4710729462640302e-02,-7.3019496227288982e-02,3.2520633075350247e-01,7.5038886793166171e-01,1.1970557314278096e+00,1.4089302418085481e+00,1.3249290620187537e+00,7.8302836348242977e-01,5.6204145248983650e-01,1.4566930239823250e-01,-7.3182591986409307e-02,-3.3080782557703969e-04,2.5172234607850896e-01,7.2819885588160105e-01,1.4733769111430206e+00,-1.3281295845324337e+00,-2.4857854707960314e-01,7.4431616425840730e-03,-1.4028885164663052e-01,1.0356076796114166e-01,-2.5660864633181291e-01,-6.7511685664101151e-01,-1.1096737768667708e+00,-1.3137288332742969e+00,-1.7146374378107510e+00,-1.3283518693896212e+00,-9.6160239149156723e-01,-1.3858860148374674e-01,1.1874813132806139e-01,-7.7659576547262077e-03,-5.2766565517003983e-01,-1.3618592880071390e+00,-1.7604609987564857e+00,-9.0442664868461975e-01
1.6600000000000000e+02,1.9259676510381165e+00,1.9906761892723708e+00,1.8551532552926897e+00,1.7248812951586472e+00,1.8333232743964449e+00,1.8780455604178532e+00,1.8865157362404732e+00,1.7069424297183151e+00,1.8277365616860464e+00,1.8875857104265266e+00,1.8666989546884993e+00,2.0579618206938255e+00,1.7930682671416203e+00,1.6315066859157352e+00,1.8023692531175153e+00,1.9125117007974901e+00,1.4709256393227439e+00,1.8397353934667460e+00,1.6656584877937703e+00,7.0248953519823278e-04,7.6950254709903343e-04,7.2200894885609450e-04,7.5532215300389298e-04,7.4200327886045369e-04,7.8941210631777768e-04,7.0116762188609041e-04,7.0011930169450046e-04,7.5250294265035659e-04,7.7106526558706951e-04,7.8402095221941223e-04,7.0435047662706731e-04,7.4299858242645670e-04,7.4675047645074595e-04,6.9965696328564873e-04,7.2201103377003261e-04,7.0954283996304233e-04,7.5672721816327510e-04,7.2612835764927471e-04,3.1232051981423479e+00,2.2028163559895120e-01,3.7365857075144504e-03,1.1602244009978335e-01,4.3848066866303270e-01,9.3481484109148028e-01,1.0651138873107868e+00,1.5970633628903386e+00,1.3587704912332299e+00,8.2725484151779938e-01,3.5869922943021493e-01,6.0330553885989957e-02,2.1466127542169033e-02,2.5807431125457470e-01,6.6621442806891196e-01,1.2763578114416418e+00,1.5129876880237703e+00,1.4225196318662370e+00,1.0117469728676554e+00,6.2500083908290094e-01,-1.0691049201483338e-01,-9.9229868766315121e-04,-1.1238508967892358e-01,-5.1953830659812184e-01,-9.7008547950139246e-01,-1.8522447948754461e+00,-8.4661321997359096e-01,-6.0414336289227322e-01,-8.1416079611429382e-01,-4.1336498757260642e-01,-5.2217548507371703e-02,-4.1313274579124482e-02,-3.3820342126844594e-01,-7.2518753668759928e-01,-7.7231089345985993e-01,-1.2843809584772714e+00,-7.6542762439402168e-01,-1.2029582103778580e+00,-4.4284684452833289e-01
1.6700000000000000e+02,1.6142161687519765e+00,1.8860142252859171e+00,1.5149181322517922e+00,1.5024249692095988e+00,1.7137640859189600e+00,1.7981409788085190e+00,1.7385877745742471e+00,1.7992525601032145e+00,1.7775248691965717e+00,1.7081831183293255e+00,1.9058747485339456e+00,1.5484631459573837e+00,2.0483009908374772e+00,1.6589757226037560e+00,1.5089874483576942e+00,1.7142089469022346e+00,1.8442913734299045e+00,1.7862331742394555e+00,1.7849646520005189e+00,7.1623149270991487e-04,7.5050544859387759e-04,7.5331159102918284e-04,7.3278742267780849e-04,7.1860706281145310e-04,7.0540355217155756e-04,8.1351338865775168e-04,7.4436314617095029e-04,7.4223882577301766e-04,7.0301616337568656e-04,7.6817778460364810e-04,7.3971053171987470e-04,7.4692042707817869e-04,7.4468289835226181e-04,7.0152905130231764e-04,7.6873585097764826e-04,7.3302794491059381e-04,7.3531038164235658e-04,7.5975287947982733e-04,-7.5311557043282207e+00,2.5774236078746071e-01,7.0429771703572897e-01,1.1669017609960974e+00,1.6246049163726184e+00,1.7721621334843007e+00,1.4777527637122034e+00,6.3746420231325374e-01,3.0960970232030149e-01,9.4115950588502528e-03,8.6081973549312352e-02,3.7893963966695310e-01,9.6742915722813905e-01,1.5051573001301222e+00,1.6407200318369064e+00,1.5997144453550050e+00,9.9873464520783273e-01,5.5241144014672727e-01,1.1099843089112937e-01,-1.3816167765412501e-02,-3.5456421088042589e-01,-1.1508522037573243e+00,-1.3125425573079497e+00,-1.2530612503169891e+00,-1.1102195704992823e+00,-6.2383034027391204e-01,-9.4726309196602188e-01,-9.9471993308952733e-02,3.1678136558355163e-02,-1.7301259713775607e-01,-8.7896055500635839e-01,-1.0392500833233953e+00,-2.0181701110288941e+00,-1.5200505583123913e+00,-5.9991557943561702e-01,-9.5645629905050100e-01,-2.1803339134152111e-01,3.2286842532869287e-02,-5.1925456823198601e-02
1.6800000000000000e+02,2.0829253346614003e+00,1.7764493983436012e+00,1.6978419231362418e+00,1.8359806144388608e+00,2.0294773404732700e+00,1.9779236888459841e+00,1.5218670576497235e+00,1.7277514500996203e+00,1.7865313666058333e+00,1.6303985497883220e+00,1.6595357196259561e+00,1.9873482757791772e+00,1.7235020993514110e+00,1.4372272827184218e+00,1.7866554293570955e+00,1.8434520284262303e+00,1.7179986737738435e+00,1.5402184482520680e+00,1.7921578380783645e+00,7.7511099882259633e-04,8.1095594760213004e-04,7.5915004588353189e-04,6.9748145364237064e-04,7.3014188600565579e-04,6.8210335867695921e-04,7.2480826196436227e-04,7.1831337749542548e-04,6.9660283641664411e-04,7.4186255122134464e-04,7.2169285757226376e-04,7.4393245059709088e-04,7.6106816977886702e-04,7.4637260418772104e-04,7.6045537808237102e-04,7.1963952020722137e-04,7.0896202411658410e-04,6.9945566771552261e-04,7.0559864841956412e-04,6.1271168400292515e+00,3.1190014659898679e-01,5.1709431403423878e-02,-3.5451579449841120e-03,2.6131826391662116e-01,6.1494788017313340e-01,1.2031883400709376e+00,1.1892729601115093e+00,1.2227304031497965e+00,1.0075013747723460e+00,4.8448525458155700e-01,1.6041587613813135e-01,-2.8214666158987711e-03,6.8740710013059925e-02,3.5964131317456349e-01,6.9620719411744858e-01,1.2259104389400477e+00,1.3623995060996208e+00,1.1834372415364669e+00,8.1362662740502856e-01,-4.5114724045447474e-01,-2.9953982405572788e-02,-6.8724141044640419e-02,-4.0387073507730520e-01,-1.1569677713652027e+00,-1.0826452880863258e+00,-1.2643574223147880e+00,-1.2613434474673113e+00,-7.2756107183380436e-01,-4.8587475198758057e-01,-7.9998526025804040e-02,6.2294738256696292e-03,-2.3276338367850258e-01,-5.6376094104138019e-01,-1.3792015032265681e+00,-1.4440491353795437e+00,-1.1914149284919517e+00,-7.3073806561296806e-01,-5.3439058422810604e-01
1.6900000000000000e+02,1.5733806458384065e+00,1.9222025048445794e+00,1.3231378230213122e+00,1.7259562226701037e+00,1.4219323709692722e+00,1.7397357024728322e+00,1.9809613055286521e+00,1.8953492430839962e+00,1.6320053917393256e+00,1.5763839696762771e+00,1.7523273124152028e+00,1.5676506860565225e+00,1.5613178515287820e+00,1.4782127789171207e+00,1.5801946110064014e+00,1.6346035267417607e+00,1.6650371321923272e+00,1.6307565450358883e+00,1.6534411477371034e+00,7.3597264786850341e-04,7.6116402127943323e-04,6.5802054040025096e-04,7.4016214051752084e-04,6.4774365455909247e-04,7.3374696179517450e-04,7.6333693281128556e-04,7.7818030505621364e-04,7.3520074397031535e-04,7.1808616950464724e-04,6.9614382607503279e-04,6.8600336277008136e-04,7.4572223099977919e-04,7.5088280528812603e-04,7.7540734797372686e-04,7.5211882606520720e-04,6.7074927226230580e-04,7.5296320508867461e-04,7.7594632289023822e-04,-1.0582853878258350e+01,5.5047356006809878e-01,8.1561248954642451e-01,1.6445015535992979e+00,1.2776662732250088e+00,1.2644250411142366e+00,6.3322128518450427e-01,2.0760761820781681e-01,-7.6380537450404518e-03,5.0612371182978677e-02,4.2671516276016064e-01,1.0489648598621670e+00,1.4935281260619604e+00,1.2349936842070974e+00,1.0701827370951378e+00,6.6345649152310671e-01,3.7897256355279296e-01,6.1476514545688588e-02,-2.7938602542576518e-02,6.9914545264282424e-02,-1.2806293661071777e+00,-2.6132028736469692e+00,-9.0214605918959023e-01,-2.0868906975834989e+00,-3.6996284258350443e-01,-6.5122398673622683e-01,-1.8765247133956109e-01,2.5924393298737414e-02,-3.2083355172574102e-01,-8.7299146755981383e-01,-1.4671911117147829e+00,-1.4475528153923278e+00,-2.0828379678761166e+00,-1.5971567925987529e+00,-1.1727936417571527e+00,-3.7710811540137001e-01,5.6500050860108786e-02,-9.5024846658020579e-02,-6.7479374443735196e-01
1.7000000000000000e+02,1.6506948000606214e+00,1.8305028026713157e+00,1.7274652602541343e+00,1.8538862633667030e+00,2.1286467009171544e+00,1.8696862916999664e+00,1.7776196859996947e+00,1.6116177397212206e+00,1.5819457423034788e+00,1.7957250400245093e+00,1.6497149772855078e+00,1.7166178295615149e+00,1.7157289761984200e+00,1.7624593645581426e+00,1.8549320723610625e+00,1.6224160448723230e+00,1.6829896049272766e+00,1.4785669364849752e+00,1.9395981746773792e+00,7.1861513786940754e-04,6.8604412933243118e-04,7.5375030842107034e-04,8.3723841646805614e-04,7.7094304042505334e-04,7.1085196410302439e-04,7.5669474784905019e-04,7.6576403758285571e-04,7.1557489353329571e-04,7.6600244332280252e-04,7.0614457507171087e-04,7.2939608476774609e-04,7.1252112347217772e-04,6.9638441574294352e-04,6.7638553485416394e-04,7.0407250857529335e-04,7.6257247964786352e-04,7.2839439309157843e-04,7.2782498369279374e-04,-3.8438648272437215e+00,1.3277339818706935e+00,9.5577309977556979e-01,1.8690183045677600e-01,-1.0402425720812403e-01,3.1924199284105725e-02,3.8064327823050803e-01,8.7384571978432746e-01,1.2178801833684361e+00,1.6127985289493552e+00,1.2299527689663137e+00,1.1304579627946509e+00,5.0316748412271295e-01,9.9190013091998708e-02,-5.3532449140192284e-02,1.4107544732411270e-01,6.3401343108893116e-01,1.0709803652808603e+00,1.4836048451982720e+00,1.6414261052588586e+00,-1.4618759425211181e+00,-1.0857275123399290e+00,-8.3319207000442930e-01,-1.4958929828168266e-01,1.4301279671613543e-01,1.5770613792653876e-01,-5.3706775160478060e-01,-1.1697291526502340e+00,-1.0834935393333467e+00,-2.1465798938358205e+00,-1.1957306123022704e+00,-1.0238480063762267e+00,-4.4063111781511566e-01,-1.8438051085922780e-02,2.1356676738193414e-01,2.3413391669890871e-02,-9.1921141409656570e-01,-9.9840753176039243e-01,-1.8524506333328361e+00
1.7100000000000000e+02,1.8558727089689004e+00,1.8212556499810679e+00,1.7313216154466831e+00,1.8797910712508890e+00,1.8333556153887416e+00,1.7559323960264324e+00,1.5564205060276839e+00,1.7291321461473621e+00,1.8040822621380657e+00,1.5621697536956280e+00,1.7084799172648806e+00,1.6249685329106369e+00,1.8482195382440327e+00,1.7207795105727597e+00,1.9392293769162561e+00,1.8274976558507534e+00,1.8423221641879235e+00,1.7148999067279798e+00,1.6600790260298615e+00,7.3706447814793211e-04,7.4794927407962654e-04,7.1432816587921073e-04,6.6714661072062357e-04,7.2112976976282568e-04,7.3374732130490486e-04,7.4770178490821051e-04,7.3944080927160563e-04,7.3799440245081438e-04,7.9355649359863251e-04,7.2286539804611977e-04,7.7688795145090632e-04,7.2980886985821430e-04,7.2105274769187100e-04,7.5146027761284929e-04,7.5696238879488845e-04,7.5081768513745369e-04,7.2844960857871047e-04,7.2616409861272471e-04,-5.0719555816956383e+00,1.2772158397567068e+00,6.5298137297276071e-01,2.1259952376340152e-01,-2.5402839831656365e-02,1.1683397804773676e-01,6.0551152891719084e-01,1.1550404712679097e+00,1.6597737539925106e+00,1.8214253403314729e+00,1.1987169257210439e+00,1.0829568903858444e+00,3.3587755776665063e-01,5.2877397571648999e-02,-1.4305049589324881e-02,3.1423822921539113e-01,8.4083433282700071e-01,1.3800357487880888e+00,1.7285509565923007e+00,1.6773082371912551e+00,-1.3837812264938520e+00,-1.0657576234862631e+00,-4.2894849094921028e-01,-7.8432223382662869e-02,1.5836349653852722e-01,2.4029439771311445e-02,-4.1978107301332557e-01,-8.8817279575437169e-01,-1.3147490420806207e+00,-1.7430945442598045e+00,-1.0024293999322254e+00,-7.8555086258091933e-01,-2.7440137273515575e-01,5.4743073185647972e-02,5.2985317466891502e-02,-3.5122334285375700e-01,-8.6062246840157286e-01,-9.3816669544111164e-01,-1.1063356568641325e+00
